Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;equipped with ragin hormones to make ya whore moan;ih_k_w_ih_p_t w_ah_dh r_ae_jh_ih_n hh_ao_r_m_ow_n_z t_ah m_ey_k y_aa hh_ao_r m_ow_n
a;1;with more tricks to give her a tummy ache and sore bones;w_ah_dh m_ao_r t_r_ih_k_s t_ah g_ih_v hh_er ey t_ah_m_iy ey_k ah_n_d s_ao_r b_ow_n_z
b;2;you should see from the last jump that I had;y_uw sh_uh_d s_iy f_er_m dh_iy l_ae_s jh_ah_m_p dh_ah_t ay hh_ae_d
b;3;she jumped in my jag and couldn-t walk straight for a month and a half;sh_iy jh_ah_m_p_t ih_n_ch m_ay jh_ae_g ah_n_d k_uh_d_n_t w_ao_k s_t_r_ey_t f_ao_r ah m_ah_n_th ah_n_d ah hh_ae_f
c;4;see with these broads I have not a bit of sympathy;s_iy w_ih_dh dh_iy_z b_r_ao_d_z ay hh_ae_v n_ax_t ah b_ih_t ah_v s_ih_m_p_ah_th_iy
c;5;used to feint to get some it hit me like an epiphany;y_uw_z_d t_uw f_ey_n_t t_uw g_eh_t s_ah_m ih_t hh_ih_t m_iy l_ay_k ae_n ih_p_ih_f_ah_n_iy
c;6;that they didn-t wanna get with me till I flicked in the business;dh_ae_t dh_ey d_ih_d_n_t w_aa_n_ah g_eh_t w_ih_dh m_iy t_ih_l ay f_l_ih_k_er_d ih_n dh_ah b_ih_z_n_ah_s
d;7;with the sickening on a stick of anything which they see;w_ih_dh dh_ah s_ih_k_ah_n_ih_ng aa_n ah s_t_ih_k ah_v eh_n_iy_th_ih_ng w_ih_ch dh_ey s_iy
m;8;i walk through the streets flabbergasted;ay w_ao_k th_r_uw dh_ah s_t_r_iy_t_s f_l_ae_b_er_g_ae_s_t_ah_d
b;9;a trappin hat in the summer bashin out infront of active traffic;ah t_r_ae_p_iy_n hh_ae_t ih_n dh_ah s_ah_m_er b_ae_sh_iy_n aw_t ih_n_f_r_ah_n_t ah_v ae_k_t_ih_v t_r_ae_f_ih_k
d;10;inspector gadget whippin it out warp speed;ih_n_s_p_eh_k_t_er g_ae_jh_ah_t w_ih_p_iy_n ih_t aw_t w_ao_r_p s_p_iy_d
b;11;to make your boy old girl tease on this massive package;t_uw m_ey_k y_ao_r b_oy ow_l_d g_er_l t_iy_z aa_n dh_ih_s m_ae_s_ih_v p_ae_k_ih_jh
b;12;im a modern day Michael Jackson;ih_m ah m_aa_d_er_n d_ey m_ay_k_ah_l jh_ae_k_s_ah_n
e;13;kickin iggas while spinnin inside cyphers (rappin-);k_ih_k_iy_n ih_g_g_ae_s w_ay_l s_p_ih_iy_n ih_n_s_ay_d s_ay_f_er_z r_ae_p_iy_n_eh
b;14;burnin with your chick inside a cabin;b_er_n_iy_n w_ih_dh y_ao_r ch_ih_k ih_n_s_ay_d ah k_ae_b_ah_n
n;15;should be sobbin dreamin for semen but she wetter then a cytoplasm;sh_uh_d b_iy s_aa_b_b_ih_n d_r_iy_m_iy_n f_ao_r s_iy_m_ah_n b_ah_t sh_iy w_eh_t_er dh_eh_n ah s_ay_t_ah_p_l_ae_z_ah_m
f;16;my screws loose im a huge coop;m_ay s_k_r_uw_z l_uw_s ih_m ah hh_y_uw_jh k_uw_p
f;17;i be talkin to myself and blamin it on my bluetooth;ay b_iy t_aa_k_ah_n t_uw m_ay_s_eh_l_f ah_n_d b_l_ey_iy_n ih_t aa_n m_ay b_l_uw_t_uw_th
f;18;go head blame it on the goose boo;g_ow hh_eh_d b_l_ey_m ih_t aa_n dh_ah g_uw_s b_uw
f;19;cause I shut that tail down like Andropolous youtube;k_aa_z ay sh_ah_t dh_ae_t t_ey_l d_aw_n l_ay_k  y_uw_t_uw_b
b;20;dyme (is) the man fire in my hand;d_ay_m_er ih_z dh_ah m_ae_n f_ay_er ih_n m_ay hh_ae_n_d
o;21;fappin to the jerk dance im firin japants;f_ae_p_ax_n t_uw dh_ah jh_er_k d_ae_n_s ih_m f_er_iy_n jh_ah_p_ae_n_b_s
b;22;how dumb are you to think that you would-ve even stand a chance;hh_aw d_ah_m aa_r y_uw t_uw th_ih_ng_k dh_ae_t y_uw w_uh_d_ah_v iy_v_ah_n s_t_ae_n_d ah ch_ae_n_s
b;23;you softer then a flower im devourin ya man;y_uw s_aa_f_t_er dh_eh_n ah f_l_aw_er ih_m d_ih_v_aw_er_iy_n y_aa m_ae_n
g;24;i made the freshman but they kicked me out;ay m_ey_d dh_ah f_r_eh_sh_m_ah_n b_ah_t dh_ey k_ih_k_t m_iy aw_t
g;25;sent a self constructive message to double X and send it to biggies house;s_eh_n_t ah s_eh_l_f k_ah_n_s_t_r_ah_k_t_ih_v m_eh_s_ah_jh t_uw d_ah_b_ah_l eh_k_s ah_n_d s_eh_n_d ih_t t_uw b_ih_g_iy_z hh_aw_s
g;27;they keep asking what this kids about Im bout bustin in ya chickens mouth;dh_ey k_iy_p ae_s_k_ih_ng w_ah_t dh_ih_s k_ih_d_z ah_b_aw_t ih_m b_aw_t b_ah_s_t_ih_n ih_n y_aa ch_ih_k_ah_n_z m_aw_th
g;28;im livin in my mind get me out Im about take my shit n bounce;ih_m l_ih_v_iy_n ih_n m_ay m_ay_n_d g_eh_t m_iy aw_t ih_m ah_b_aw_t t_ey_k m_ay sh_iy_t eh_n b_aw_n_s
h;30;excuse my super silly nature;ih_k_s_k_y_uw_s m_ay s_uw_p_er s_ih_l_iy n_ey_ch_er
h;31;pushin the tape back (is) doing spitters a favor;p_uh_sh_iy_n dh_ah t_ey_p b_ae_k ih_z d_uw_ih_ng s_p_iy_t_ax_r_s ah f_ey_v_er
h;32;cause I was told that women would come with age;k_aa_z ay w_ah_z t_ow_l_d dh_ae_t w_ih_m_ah_n w_uh_d k_ah_m w_ih_dh ey_jh
h;33;and bitches would come with fame;ah_n_d b_ih_ch_ah_z w_uh_d k_ah_m w_ih_dh f_ey_m
h;34;the difference (is) nothin changed;dh_ah d_ih_f_r_ax_n_s ih_z n_ah_th_ah_n ch_ey_n_jh_d
c;35;im still on point (as) a syringe;ih_m s_t_ih_l aa_n p_oy_n_t ae_z ah s_er_ih_n_jh_ah
c;36;nowadays they just need an appointment to stick it in;n_aw_ah_d_ey_z dh_ey jh_ah_s_t n_iy_d ae_n ah_p_oy_n_t_m_ah_n_t t_uw s_t_ih_k ih_t ih_n
c;37;im too (in-depth) for simpletons who care bout spinnin rims;ih_m t_uw ih_n_d_eh_p_th f_ao_r s_ih_m_p_ah_l_t_ah_n_s hh_uw k_eh_r b_aw_t s_p_ih_iy_n r_ih_m_z
a;38;cause I got a liquid pen to rip your skin side note;k_aa_z ay g_aa_t ah l_ih_k_w_ah_d p_eh_n t_uw r_ih_p y_ao_r s_k_ih_n s_ay_d n_ow_t
