Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i spend all my money;ay s_p_eh_n_d ao_l m_ay m_ah_n_iy
b;1;just to survive;jh_ah_s_t t_ah s_er_v_ay_v
a;2;but its hard to keep up;b_ah_t ih_t_s hh_aa_r_d t_uw k_iy_p ah_p
b;3;because cost (is) on the rise;b_ih_k_ao_z k_aa_s_t ih_z aa_n dh_ah r_ay_z
b;5;its hard to keep up hard to survive;ih_t_s hh_aa_r_d t_uw k_iy_p ah_p hh_aa_r_d t_uw s_er_v_ay_v
b;6;theres nowhere to run theres nowhere to hide;dh_eh_r_s n_ow_w_eh_r t_uw r_ah_n dh_eh_r_s n_ow_w_eh_r t_uw hh_ay_d
c;8;the more that I make;dh_ah m_ao_r dh_ae_t ay m_ey_k
c;9;the more they take away;dh_ah m_ao_r dh_ey t_ey_k ah_w_ey
d;10;the more things I need;dh_ah m_ao_r th_ih_ng_z ay n_iy_d
c;11;the more I have to pay;dh_ah m_ao_r ay hh_ae_v t_uw p_ey
b;13;its hard to keep up hard to survive;ih_t_s hh_aa_r_d t_uw k_iy_p ah_p hh_aa_r_d t_uw s_er_v_ay_v
b;14;theres nowhere to run theres nowhere to hide;dh_eh_r_s n_ow_w_eh_r t_uw r_ah_n dh_eh_r_s n_ow_hh_w_eh_r t_ah hh_ay_d
e;16;they say success I say depressed;dh_ey s_ey s_ah_k_s_eh_s ay s_ey d_ah_p_r_eh_s_t
e;17;i keep getting paid yet always running on empty;ay k_iy_p g_eh_t_ih_ng p_ey_d y_eh_t ao_l_w_ey_z r_ah_n_ih_ng aa_n eh_m_p_t_ih
b;18;the more that I try The more that I die;dh_ah m_ao_r dh_ae_t ay t_r_ay dh_ah m_ao_r dh_ah_t ay d_ay
d;19;in my fu (*) king world Ill never be free;ih_n m_ay f_uw ah_ae k_ih_ng w_er_l_d ay_l n_eh_v_er b_iy f_r_iy
b;21;its hard to keep up hard to survive;ih_t_s hh_aa_r_d t_uw k_iy_p ah_p hh_aa_r_d t_uw s_er_v_ay_v
b;22;theres nowhere to run theres nowhere to Hide;dh_eh_r_s n_ow_w_eh_r t_uw r_ah_n dh_eh_r_s n_ow_w_eh_r t_uw hh_ay_d
