Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;im still the king of the world;ay_m s_t_ih_l dh_ah k_ih_ng ah_v dh_ah w_er_l_d
b;2;ill never fall to whos haunting my dreams;ay_l n_eh_v_er f_aa_l t_uw hh_uw_s hh_ao_n_t_ih_ng m_ay d_r_iy_m_z
c;3;ive still got control;ay_v s_t_ih_l g_aa_t k_ah_n_t_r_ow_l
d;4;you are my enemies;y_uw aa_r m_ay eh_n_ah_m_iy_z
a;5;cause you beg me for mercy;k_aa_z y_uw b_eh_g m_iy f_ao_r m_er_s_iy
a;6;show no mercy;sh_ow n_ow m_er_s_iy
a;7;show no mercy;sh_ow n_ow m_er_s_iy
e;9;ive fought for this kingdom;ay_v f_ao_t f_ao_r dh_ih_s k_ih_ng_d_ah_m
l;10;ill take all of that (is) mine;ay_l t_ey_k ao_l ah_v dh_ae_t ih_z m_ay_n
d;11;ill bring the war on the enemies;ay_l b_r_ih_ng dh_ah w_ao_r aa_n dh_ah eh_n_ah_m_iy_z
e;12;if you want me Im right here;ah_f y_uw w_aa_n_t m_iy ay_m r_ay_t hh_ih_r
d;14;i gave everything;ay g_ey_v eh_v_r_iy_th_ih_ng
f;15;everything that I have;eh_v_r_iy_th_ih_ng dh_ae_t ay hh_ae_v
m;16;theres always a war within me;dh_eh_r_s ao_l_w_ey_z ah w_ao_r w_ah_dh_ih_n m_iy
g;17;i never let it show Ill never let my family down;ay n_eh_v_er l_eh_t ih_t sh_ow ay_l n_eh_v_er l_eh_t m_ay f_ae_m_ax_l_ih d_aw_n
n;18;fight for what you stand for;f_ay_t f_ao_r w_ah_t y_uw s_t_ae_n_d f_ao_r
o;20;if you fight and die of those imductions;ah_f y_uw f_ay_t ah_n_d d_ay ah_v dh_ow_z ih_m_d_ah_k_t_ay_ah_n_s
g;21;what was the meaning of it now;w_ah_t w_ah_z dh_ah m_iy_n_ih_ng ah_v ih_t n_aw
m;22;i have too much riding on me;ay hh_ae_v t_uw m_ah_ch r_ay_d_ih_ng aa_n m_iy
b;23;to be the man I was born to be;t_uw b_iy dh_ah m_ae_n ay w_ah_z b_ao_r_n t_uw b_iy
p;25;this (is) a family;dh_ih_s ih_z ah f_ae_m_ax_l_ih
d;26;we won-t gravel at the face of our enemies;w_iy w_ow_n_t g_r_ae_v_ah_l ae_t dh_ah f_ey_s ah_v aw_r eh_n_ah_m_iy_z
q;27;or our families;ao_r aw_r f_ae_m_ax_l_ih_z
p;28;this (is) a family;dh_ih_s ih_z ah f_ae_m_ax_l_ih
d;29;we won-t gravel at the face of our enemies;w_iy w_ow_n_t g_r_ae_v_ah_l ae_t dh_ah f_ey_s ah_v aw_r eh_n_ah_m_iy_z
p;30;this (is) a family;dh_ih_s ih_z ah f_ae_m_ax_l_ih
p;31;don-t fuck with family;d_ow_n_t f_ah_k w_ih_dh f_ae_m_ax_l_ih
h;33;we won-t fall;w_iy w_ow_n_t f_aa_l
h;34;i will not ever let this kingdom fall;ay w_ah_l n_ax_t eh_v_er l_eh_t dh_ih_s k_ih_ng_d_ah_m f_aa_l
d;36;i gave everything;ay g_ey_v eh_v_r_iy_th_ih_ng
f;37;everything that I have;eh_v_r_iy_th_ih_ng dh_ae_t ay hh_ae_v
m;38;theres always a war within me;dh_eh_r_s ao_l_w_ey_z ah w_ao_r w_ah_dh_ih_n m_iy
c;39;i never let it show;ay n_eh_v_er l_eh_t ih_t sh_ow
g;40;ill never let my family down;ay_l n_eh_v_er l_eh_t m_ay f_ae_m_ax_l_ih d_aw_n
n;41;fight for what you stand for;f_ay_t f_ao_r w_ah_t y_uw s_t_ae_n_d f_ao_r
m;43;if you were me;ah_f y_uw w_er m_iy
c;44;would you switch on what youve known;w_uh_d y_uw s_w_ih_ch aa_n w_ah_t y_uw_v n_ow_n
f;45;my sacrifice;m_ay s_ae_k_r_ah_f_ay_s
f;46;my sacrifice;m_ay s_ae_k_r_ah_f_ay_s
i;48;im never giving up;ay_m n_eh_v_er g_ih_v_ih_ng ah_p
i;49;for those I love;f_ao_r dh_ow_z ay l_ah_v
f;50;my sacrifice;m_ay s_ae_k_r_ah_f_ay_s
f;51;my sacrifice;m_ay s_ae_k_r_ah_f_ay_s
d;53;your dreams have come to an end;y_ao_r d_r_iy_m_z hh_ae_v k_ah_m t_uw ae_n eh_n_d
e;54;because this was mine and I won-t give in;b_ih_k_ao_z dh_ih_s w_ah_z m_ay_n ah_n_d ay w_ow_n_t g_ih_v ih_n
d;55;your dreams have come to an end;y_ao_r d_r_iy_m_z hh_ae_v k_ah_m t_uw ae_n eh_n_d
e;56;because this was mine and I won-t give in;b_ih_k_ao_z dh_ih_s w_ah_z m_ay_n ah_n_d ay w_ow_n_t g_ih_v ih_n
d;58;your dreams have come to an end;y_ao_r d_r_iy_m_z hh_ae_v k_ah_m t_uw ae_n eh_n_d
b;60;ill never lose sight of what I believe;ay_l n_eh_v_er l_uw_z s_ay_t ah_v w_ah_t ay b_ah_l_iy_v
p;61;ill fight for my friends my family;ay_l f_ay_t f_ao_r m_ay f_r_eh_n_d_z m_ay f_ae_m_ax_l_ih
h;63;we won-t fall;w_iy w_ow_n_t f_aa_l
d;65;i gave everything;ay g_ey_v eh_v_r_iy_th_ih_ng
f;66;everything that I have;eh_v_r_iy_th_ih_ng dh_ae_t ay hh_ae_v
m;67;theres always a war within me;dh_eh_r_s ao_l_w_ey_z ah w_ao_r w_ah_dh_ih_n m_iy
g;68;i never let it show Ill never let my family down;ay n_eh_v_er l_eh_t ih_t sh_ow ay_l n_eh_v_er l_eh_t m_ay f_ae_m_ax_l_ih d_aw_n
n;69;fight for what you stand for;f_ay_t f_ao_r w_ah_t y_uw s_t_ae_n_d f_ao_r
l;71;if you were me;ah_f y_uw w_er m_iy
c;72;would you switch on what youve known;w_uh_d y_uw s_w_ih_ch aa_n w_ah_t y_uw_v n_ow_n
f;73;my sacrifice;m_ay s_ae_k_r_ah_f_ay_s
f;74;my sacrifice;m_ay s_ae_k_r_ah_f_ay_s
i;76;im never giving up;ay_m n_eh_v_er g_ih_v_ih_ng ah_p
i;77;for those I love;f_ao_r dh_ow_z ay l_ah_v
f;78;my sacrifice;m_ay s_ae_k_r_ah_f_ay_s
f;79;my sacrifice;m_ay s_ae_k_r_ah_f_ay_s
a;81;im still the king of the world;ay_m s_t_ih_l dh_ah k_ih_ng ah_v dh_ah w_er_l_d
a;82;im still the king of the world;ay_m s_t_ih_l dh_ah k_ih_ng ah_v dh_ah w_er_l_d
