Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
l;0;why are men so weak;hh_w_ay er m_eh_n s_ow w_iy_k
a;1;i ain-t got the answer;ay ey_n_t g_aa_t dh_ah ae_n_s_er
b;2;any boy can bust a nut;eh_n_iy b_oy k_ah_n b_ah_s_t ah n_ah_t
c;3;takes a man to be a father and a partner;t_ey_k_s ah m_ae_n t_uw b_iy ah f_aa_dh_er ah_n_d ah p_aa_r_t_n_er
c;4;especially young and poor makes it harder;ah_s_p_eh_sh_l_iy y_ah_ng ah_n_d p_uh_r m_ey_k_s ih_t hh_aa_r_d_er
c;5;so We fuck and flee the glee of dicks harder;s_ow w_iy f_ah_k ah_n_d f_l_iy dh_ah g_l_iy ah_v d_ih_k_s hh_aa_r_d_er
d;6;see Every man wants to be loved (as) much (as) women do;s_iy eh_v_er_iy m_ae_n w_aa_n_t_s t_uw b_iy l_ah_v_d ae_z m_ah_ch ae_z w_ih_m_ah_n d_uw
m;7;but We are men who we gon na admit it to;b_ah_t w_iy aa_r m_eh_n hh_uw w_iy g_aa_n n_aa ah_d_m_ih_t ih_t t_uw
d;8;especially in these streets When we pose like a killer do;ah_s_p_eh_sh_l_iy ih_n dh_iy_z s_t_r_iy_t_s w_eh_n w_iy p_ow_z l_ay_k ah k_ih_l_er d_uw
m;9;when we say theyre hoes Does that go for our sisters too;w_eh_n w_iy s_ey dh_ey_r hh_ow_z d_ah_z dh_ae_t g_ow f_ao_r aw_r s_ih_s_t_er_z t_uw
n;10;and I ain-t saying im perfect;ah_n_d ay ey_n_t s_ey_ih_ng ay_m p_er_f_ih_k_t
o;11;far from it;f_aa_r f_r_ah_m ih_t
p;12;chauvinistic pig but shit im working on;ch_ow_v_ah_n_ih_s_t_ih_k p_ih_g b_ah_t sh_iy_t ay_m w_er_k_ih_ng aa_n
e;13;from the day I woke up and realised that I hated women;f_r_ah_m dh_ah d_ey ay w_ow_k ah_p ah_n_d r_iy_l_ay_z_ih_b dh_ae_t ay hh_ey_t_ah_d w_ih_m_ah_n
e;14;which (is) dumb cos I was only raised by women;w_ih_ch ih_z d_ah_m k_ao_s ay w_ah_z ow_n_l_iy r_ey_z_d b_ay w_ih_m_ah_n
f;15;and I ain-t saying theyre perfect They would admit they ain-t;ah_n_d ay ey_n_t s_ey_ih_ng dh_ey_r p_er_f_ih_k_t dh_ey w_uh_d ah_d_m_ih_t dh_ey ey_n_t
f;16;but They ain-t doing 99 of the rape;b_ah_t dh_ey ey_n_t d_uw_ih_ng  ah_v dh_ah r_ey_p
d;17;male supremacy got us thinking its cool;m_ey_l s_ah_p_r_eh_m_ah_s_iy g_aa_t ah_s th_ih_ng_k_ah_ng ih_t_s k_uw_l
m;18;and Women are just objects We do things to;ah_n_d w_ih_m_ah_n aa_r jh_ah_s_t ax_b_jh_eh_k_t_s w_iy d_uw th_ih_ng_z t_uw
e;20;this (is) a message to my little sisters;dh_ih_s ih_z ah m_eh_s_ah_jh t_uw m_ay l_ih_t_ah_l s_ih_s_t_er_z
e;21;growing up in this world with no father figures;g_r_ow_ih_ng ah_p ih_n dh_ih_s w_er_l_d w_ih_dh n_ow f_aa_dh_er f_ih_g_y_er_z
a;22;deep down need that love from a man;d_iy_p d_aw_n n_iy_d dh_ae_t l_ah_v f_r_ah_m ah m_ae_n
q;23;so She get it anyway that she can yo;s_ow sh_iy g_eh_t ih_t eh_n_iy_w_ey dh_ae_t sh_iy k_ah_n y_ow
b;24;this (is) a message to my little brothers;dh_ih_s ih_z ah m_eh_s_ah_jh t_uw m_ay l_ih_t_ah_l b_r_ah_dh_er_z
b;25;growing up in this cold world with only mothers;g_r_ow_ih_ng ah_p ih_n dh_ih_s k_ow_l_d w_er_l_d w_ih_dh ow_n_l_iy m_ah_dh_er_z
a;26;trying their hardest to be a man;t_r_ay_ih_ng dh_eh_r hh_aa_r_d_ah_s_t t_uw b_iy ah m_ae_n
p;27;(gettin-) The gram feed the fam Only way you can;s_eh_t_iy_n_eh dh_ah g_r_ae_m f_iy_d dh_ah f_ae_b_m ow_n_l_iy w_ey y_uw k_ah_n
d;29;if most mothers acted exactly like most daddies Do;ah_f m_ow_s_t m_ah_dh_er_z ae_k_t_ah_d ih_g_z_ae_k_t_l_iy l_ay_k m_ow_s_t d_ae_d_iy_z d_uw
r;30;there would be an even bigger bigger bag of homeless youths;dh_eh_r w_uh_d b_iy ae_n iy_v_ah_n b_ih_g_er b_ih_g_er b_ae_g ah_v hh_ow_m_l_ah_s y_uw_dh_z
b;31;runnin-  the streets feeling unloved; r_ah_n_ih_ng_ae dh_ah s_t_r_iy_t_s f_iy_l_ih_ng ah_n_l_ah_v_d
b;32;how many so called tugs;hh_aw m_eh_n_iy s_ow k_ao_l_d t_ah_g_z
b;33;that grew up with only mums;dh_ae_t g_r_uw ah_p w_ih_dh ow_n_l_iy m_ah_m_z
g;34;what If daddy stayed around;w_ah_t ah_f d_ae_d_iy s_t_ey_d er_aw_n_d
g;35;showed him What a man was about;sh_ow_d hh_ih_m w_ah_t ah m_ae_n w_ah_z ah_b_aw_t
g;36;what if he wasn-t 8 when he became the man of the house;w_ah_t ah_f hh_iy w_oh_z_n_t ah_ae w_eh_n hh_iy b_ih_k_ey_m dh_ah m_ae_n ah_v dh_ah hh_aw_s
g;37;where Would he be now;w_eh_r w_uh_d hh_iy b_iy n_aw
c;38;disciplined smarter;d_ih_s_ah_p_l_ah_n_d s_m_aa_r_t_er
c;39;mums wouldn-t have kicked him out for (lookin-) just like her partner;m_ah_m_z w_uh_d_ah_n_t hh_ae_v k_ih_k_t hh_ih_m aw_t f_ao_r l_uh_k_iy_n_eh jh_ah_s_t l_ay_k hh_er p_aa_r_t_n_er
b;40;instead when she glance at her son;ih_n_s_t_eh_d w_eh_n sh_iy g_l_ae_n_s ae_t hh_er s_ah_n
s;41;its a reminder of the beatings that he gave her;ih_t_s ah r_iy_m_ay_n_d_er ah_v dh_ah b_iy_t_ih_ng_z dh_ae_t hh_iy g_ey_v hh_er
s;42;how he mentally enslaved her;hh_aw hh_iy m_eh_n_t_ah_l_iy eh_n_s_l_ey_v_d hh_er
f;43;all the while he was abusing She looked at him like a savior;ao_l dh_ah w_ay_l hh_iy w_ah_z ah_b_y_uw_z_ih_ng sh_iy l_uh_k_t ae_t hh_ih_m l_ay_k ah s_ey_v_y_er
s;44;but Nobody but herself could save her;b_ah_t n_ow_b_aa_d_iy b_ah_t hh_er_s_eh_l_f k_uh_d s_ey_v hh_er
a;45;and Now her eldest son in and out of the prison and women like his daddy;ah_n_d n_aw hh_er eh_l_d_ah_s_t s_ah_n ih_n ah_n_d aw_t ah_v dh_ah p_r_ih_z_ah_n ah_n_d w_ih_m_ah_n l_ay_k hh_ih_z d_ae_d_iy
t;46;and daughter 15 dropping a baby on the family;ah_n_d d_ao_t_er  d_r_aa_p_ih_ng ah b_ey_b_iy aa_n dh_ah f_ae_m_ax_l_ih
e;48;listen;l_ih_s_ah_n
h;49;what about the daughters;w_ah_t ah_b_aw_t dh_ah d_ao_t_er_z
a;50;we always hear about the boys Madness;w_iy ao_l_w_ey_z hh_ih_r ah_b_aw_t dh_iy b_oy_z m_ae_d_n_ah_s
a;51;what about the girls born to a dad absent;w_ah_t ah_b_aw_t dh_ah g_er_l_z b_ao_r_n t_uw ah d_ae_d ae_b_s_ah_n_t
g;52;told her She was the princess him and mummy fell out;t_ow_l_d hh_er sh_iy w_ah_z dh_ah p_r_ih_n_s_eh_s hh_ih_m ah_n_d m_ah_m_iy f_eh_l aw_t
u;53;ever since then quickly just lost interest;eh_v_er s_ih_n_s dh_eh_n k_w_ih_k_l_iy jh_ah_s_t l_ao_s_t ih_n_t_r_ax_s_t
i;54;on to the next piece of skirt with a thin dress;aa_n t_uw dh_ah n_eh_k_s_t p_iy_s ah_v s_k_er_t w_ih_dh ah th_ih_n d_r_eh_s
i;55;odd the lessons we learn we don-t sin less;aa_d dh_ah l_eh_s_ah_n_z w_iy l_er_n w_iy d_ow_n_t s_ih_n l_eh_s
p;56;we leave daughters just because we can;w_iy l_iy_v d_ao_t_er_z jh_ah_s_t b_ih_k_ao_z w_iy k_ah_n
a;57;and she after any affection She can have in a man;ah_n_d sh_iy ae_f_t_er eh_n_iy ah_f_eh_k_sh_ah_n sh_iy k_ah_n hh_ae_v ih_n ah m_ae_n
a;58;same type of girl We turn and call a slag;s_ey_m t_ay_p ah_v g_er_l w_iy t_er_n ah_n_d k_ao_l ah s_l_ae_g
a;59;i ain-t (sayin-) I never did it im just sayin its mad;ay ey_n_t s_ey_iy_n_eh ay n_eh_v_er d_ih_d ih_t ay_m jh_ah_s_t s_ey_iy_n ih_t_s m_ae_d
b;60;cos cuz;k_ao_s k_ah_z
a;61;been 15 and suicidal sad;b_ih_n  ah_n_d s_uw_ah_s_ay_d_ah_l s_ae_d
a;62;i don-t know what it was;ay d_ow_n_t n_ow w_ah_t ih_t w_ah_z
a;63;maybe I miss my dad;m_ey_b_iy ay m_ih_s m_ay d_ae_d
a;64;all the things I never had making me mad;ao_l dh_ah th_ih_ng_z ay n_eh_v_er hh_ae_d m_ey_k_ih_ng m_iy m_ae_d
a;65;in a world that says you don-t have You-re Basically bad;ih_n ah w_er_l_d dh_ae_t s_eh_z y_uw d_ow_n_t hh_ae_v y_uh_r b_ey_s_ih_k_l_iy b_ae_d
i;66;if We have half the parents;ah_f w_iy hh_ae_v hh_ae_f dh_ah p_eh_r_ah_n_t_s
i;67;are we half the person then;aa_r w_iy hh_ae_f dh_ah p_er_s_ah_n dh_eh_n
e;68;has It always been like this;hh_ah_z ih_t ao_l_w_ey_z b_ih_n l_ay_k dh_ih_s
i;69;(is) this the curse of men;ih_z dh_ih_s dh_ah k_er_s ah_v m_eh_n
i;70;but Then again even if they stayed together;b_ah_t dh_eh_n ah_g_eh_n iy_v_ah_n ah_f dh_ey s_t_ey_d t_ah_g_eh_dh_er
i;71;i don-t know if its necessarily better;ay d_ow_n_t n_ow ah_f ih_t_s n_eh_s_ah_s_eh_r_ah_l_iy b_eh_t_er
h;72;if theyre at each other-s throats or just plain ignore;ah_f dh_ey_r ae_t iy_ch ah_dh_er_z th_r_ow_t_s ao_r jh_ah_s_t p_l_ey_n ih_g_n_ao_r
w;73;parents they fuck you up They do thats for sure;p_eh_r_ah_n_t_s dh_ey f_ah_k y_uw ah_p dh_ey d_uw dh_ae_t_s f_ao_r sh_uh_r
b;74;then we grow up;dh_eh_n w_iy g_r_ow ah_p
m;75;and turn up Just like you;ah_n_d t_er_n ah_p jh_ah_s_t l_ay_k y_uw
x;76;the question (is);dh_ah k_w_eh_s_ch_ax_n ih_z
l;77;can We break the cycle;k_ah_n w_iy b_r_ey_k dh_ah s_ay_k_ah_l
