Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
h;0;feel how illusion did more than build me up (*);f_iy_l hh_aw ih_l_uw_zh_ah_n d_ah_d m_ao_r dh_ae_n b_ih_l_d m_iy ah_p ah_ae
a;1;with all its mellow tones;w_ih_dh ao_l ih_t_s m_eh_l_ow t_ow_n_z
b;2;now I am trapped inside;n_aw ay ae_m t_r_ae_p_t ih_n_s_ay_d
c;3;the door (is) locked but Ive got the keys at hand;dh_ah d_ao_r ih_z l_aa_k_t b_ah_t ay_v g_aa_t dh_ah k_iy_z ae_t hh_ae_n_d
a;4;nothing left to do I got to go;n_ah_th_ih_ng l_eh_f_t t_uw d_uw ay g_aa_t t_uw g_ow
i;5;my eyes they deceived me;m_ay ay_z dh_ey d_ah_s_iy_v_d m_iy
d;6;don-t be a fool;d_ow_n_t b_iy ah f_uw_l
e;7;this ain-t eternity;dh_ih_s ey_n_t ih_t_er_n_ah_t_iy
f;8;so many doubts this shall end right now;s_ow m_eh_n_iy d_aw_t_s dh_ih_s sh_ae_l eh_n_d r_ay_t n_aw
i;9;don-t cry bout me;d_ow_n_t k_r_ay b_aw_t m_iy
g;10;im not the one to bleed;ay_m n_ax_t dh_iy hh_w_ah_n t_ah b_l_iy_d
b;11;your voice won-t reach me through this wall of silence;y_uh_r v_oy_s w_ow_n_t r_iy_ch m_iy th_r_uw dh_ih_s w_ao_l ah_v s_ay_l_ah_n_s
l;12;i feel no need to break it;ay f_iy_l n_ow n_iy_d t_uw b_r_ey_k ih_t
m;13;nothing left to say this (is) the end;n_ah_th_ih_ng l_eh_f_t t_uw s_ey dh_ih_s ih_z dh_ah eh_n_d
i;14;my eyes they deceived me;m_ay ay_z dh_ey d_ah_s_iy_v_d m_iy
d;15;don-t be a fool;d_ow_n_t b_iy ah f_uw_l
e;16;this ain-t eternity;dh_ih_s ey_n_t ih_t_er_n_ah_t_iy
n;17;so many tears this shall end right here;s_ow m_eh_n_iy t_eh_r_z dh_ih_s sh_ae_l eh_n_d r_ay_t hh_ih_r
i;18;don-t YOU CRY BOUT ME;d_ow_n_t y_uw k_r_ay b_aw_t m_iy
g;19;im NOT THE ONE TO BLEED;ay_m n_ax_t dh_ah w_ah_n t_uw b_l_iy_d
i;20;fear ME;f_ih_r m_iy
g;21;i AM A DEMON;ay ae_m ah d_iy_m_ah_n
i;22;you CAN-T KILL ME;y_uw k_ae_n_t k_ih_l m_iy
o;23;but TRY TO HURT ME TO KILL THE BLAME;b_ah_t t_r_ay t_uw hh_er_t m_iy t_uw k_ih_l dh_ah b_l_ey_m
c;24;the criminal inside (is) stepping back into the shadows;dh_ah k_r_ih_m_ah_n_ah_l ih_n_s_ay_d ih_z s_t_eh_p_ih_ng b_ae_k ih_n_t_uw dh_ah sh_ae_d_ow_z
g;25;tonight hes not the one to bleed;t_ah_n_ay_t hh_iy_s n_ax_t dh_ah w_ah_n t_uw b_l_iy_d
i;26;my eyes they deceived me;m_ay ay_z dh_ey d_ah_s_iy_v_d m_iy
d;27;don-t be a fool;d_ow_n_t b_iy ah f_uw_l
e;28;this ain-t eternity;dh_ih_s ey_n_t ih_t_er_n_ah_t_iy
f;29;so many doubts this will end right now;s_ow m_eh_n_iy d_aw_t_s dh_ih_s w_ah_l eh_n_d r_ay_t n_aw
h;30;don-t cry bout me;d_ow_n_t k_r_ay b_aw_t m_iy
g;31;im not the one to bleed;ay_m n_ax_t dh_ah w_ah_n t_uw b_l_iy_d
g;32;i won-t bleed;ay w_ow_n_t b_l_iy_d
c;33;orange FADES TO BLACK;ao_r_ah_n_jh f_ey_d_z t_uw b_l_ae_k
