Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
h;0;i look around;ay l_uh_k er_aw_n
a;1;(as) far (as) I can see;eh_z f_aa_r eh_z ay k_ae_n s_iy
i;2;the colors of the world;dh_iy k_ah_l_er_z ah_v dh_iy w_er_l_d
l;3;are waiting for me;er w_ey_t_ih_ng f_r_er m_iy
b;5;blue for the sky;b_l_uw f_r_er dh_iy s_k_ay
a;6;green for the trees;g_r_iy_n f_r_er dh_iy t_r_iy_z
c;7;yellow for the sun;y_eh_l_ow f_r_er dh_iy s_ah_n
a;8;orange autumn leaves;ao_r_ah_n_jh ao_t_ah_m l_iy_v_z
c;10;if I had to choose one color;ih_f ay hh_ae_d t_uw ch_uw_z w_ah_n k_ah_l_er
l;11;a color just for me;ah k_ah_l_er jh_ah_s_t f_ao_r m_iy
d;12;id have to take them all;ay_d hh_ae_v t_uw t_ey_k dh_eh_m ao_l
a;13;take them all you see;t_ey_k dh_eh_m ao_l y_uw s_iy
e;15;and Id be living in a rainbow;ah_n_d ay_d b_iy l_ih_v_ih_ng ih_n_ch ey r_ey_n_b_ow
f;16;colors everywhere;k_ah_l_er_z eh_v_r_iy_hh_w_eh_r
l;17;colors all around me;k_ah_l_er_z ao_l er_aw_n m_iy
f;18;and no one has a care colors everywhere;ah_n_d n_ow w_ah_n hh_ah_z ah k_eh_r k_ah_l_er_z eh_v_r_iy_w_eh_r
g;19;lets go;w_iy_s g_ow
g;21;if I had wings of gold;ah_f ay hh_ae_d w_ih_ng_z ah_v g_ow_l_d
b;22;id fly way up high;ay_d f_l_ay w_ey ah_p hh_ay
e;23;id fly through the rainbow;ay_d f_l_ay th_r_uw dh_ah r_ey_n_b_ow
b;24;the colors the sky;dh_ah k_ah_l_er_z dh_ah s_k_ay
f;26;flying through the red;f_l_ay_ih_ng th_r_uw dh_ah r_eh_d
m;27;diving in the blue;d_ay_v_ih_ng ih_n dh_ah b_l_uw
f;28;sliding down the yellow;s_l_ay_d_ih_ng d_aw_n dh_ah y_eh_l_ow
m;29;to be next to you;t_uw b_iy n_eh_k_s_t t_uw y_uw
d;31;if I had to choose one color;ah_f ay hh_ae_d t_uw ch_uw_z hh_w_ah_n k_ao_l_er
l;32;a color just for me;ey k_ah_l_er jh_ah_s_t f_r_er m_iy
d;33;id have to take them all;ay_d hh_ae_v t_uw t_ey_k dh_ah_m ao_l
a;34;take them all you see;t_ey_k dh_ah_m ao_l y_uw s_iy
e;36;and Ill be living in a rainbow;ah_n_d ay_l b_iy l_ih_v_ih_ng ih_n ah r_ey_n_b_ow
f;37;colors everywhere;k_ah_l_er_z eh_v_r_iy_w_eh_r
l;38;colors all around me;k_ah_l_er_z ao_l er_aw_n_d m_iy
f;39;and no one has a care;ah_n_d n_ow w_ah_n hh_ah_z ey k_eh_r
e;41;and Ill be living in a rainbow;ah_n_d ay_l b_iy l_ih_v_ih_ng ih_n ah r_ey_n_b_ow
f;42;colors everywhere;k_ah_l_er_z eh_v_r_iy_w_eh_r
h;43;colors all around me;k_ah_l_er_z ao_l er_aw_n_d m_iy
f;44;and no one has a care colors everywhere;ah_n_d n_ow w_ah_n hh_ah_z ey k_eh_r k_ah_l_er_z eh_v_r_iy_hh_w_eh_r
g;45;lets go;w_iy_s g_ow
e;47;living in a rainbow;l_ih_v_ih_ng ih_n_ch ey r_ey_n_b_ow
e;48;living in a rainbow;l_ih_v_ih_ng ih_n_ch ey r_ey_n_b_ow
e;49;living in a rainbow;l_ih_v_ih_ng ih_n_ch ey r_ey_n_b_ow
e;50;living in a rainbow;l_ih_v_ih_ng ih_n_ch ey r_ey_n_b_ow
