Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;ive never seen you so sad;ay_v n_eh_v_er s_iy_n y_uw s_ow s_ae_d
h;1;what happened anyway;w_ah_t hh_ae_p_ah_n_d eh_n_iy_w_ey
b;2;did he make you pay today;d_ih_d hh_iy m_ey_k y_uw p_ey t_ah_d_ey
a;4;ive never wanted you so bad;ay_v n_eh_v_er w_oh_n_t_ih_d y_uw s_ow b_ae_d
i;5;just something in you;jh_ah_s_t s_ah_m_th_ih_ng ih_n y_uw
b;6;pushing me away;p_uh_sh_ih_ng m_iy ah_w_ey
c;8;the more you push;dh_ah m_ao_r y_uw p_uh_sh
i;9;the more I crave you;dh_ah m_ao_r ay k_r_ey_v y_uw
c;10;the more you push;dh_ah m_ao_r y_uw p_uh_sh
l;12;just take your coat and leave your clothes;jh_ah_s_t t_ey_k y_ao_r k_ow_t ah_n_d l_iy_v y_ao_r k_l_ow_dh_z
d;13;midnight in the city;m_ih_d_n_ay_t ih_n dh_ah s_ih_t_iy
d;14;break the skin relieve the sin;b_r_ey_k dh_ah s_k_ih_n r_iy_l_iy_v dh_ah s_ih_n
d;15;midnight in the city;m_ih_d_n_ay_t ih_n dh_ah s_ih_t_iy
e;17;been on this block before;b_ih_n aa_n dh_ih_s b_l_aa_k b_ah_f_ao_r
f;18;i know this dirty street;ay n_ow dh_ih_s d_er_t_iy s_t_r_iy_t
m;19;what it meant to me;w_ah_t ih_t m_eh_n_t t_uw m_iy
e;21;to get inside your door;t_uw g_eh_t ih_n_s_ay_d y_ao_r d_ao_r
n;22;tiny little room;t_ay_n_iy l_ih_t_ah_l r_uw_m
f;23;was everything I need;w_ah_z eh_v_r_iy_th_ih_ng ay n_iy_d
c;25;oh the more you push;ow dh_ah m_ao_r y_uw p_uh_sh
l;27;just take your coat and leave your clothes;jh_ah_s_t t_ey_k y_ao_r k_ow_t ah_n_d l_iy_v y_ao_r k_l_ow_dh_z
d;28;midnight in the city;m_ih_d_n_ay_t ih_n dh_ah s_ih_t_iy
d;29;break the skin relieve the sin;b_r_ey_k dh_ah s_k_ih_n r_iy_l_iy_v dh_ah s_ih_n
d;30;midnight in the city;m_ih_d_n_ay_t ih_n dh_ah s_ih_t_iy
g;31;she-ll swallow you whole;s_hh_iy_l s_w_aa_l_ow y_uw hh_ow_l
g;32;theres no where else to go;dh_eh_r_s n_ow w_eh_r eh_l_s t_uw g_ow
g;33;oh no where else to go;ow n_ow w_eh_r eh_l_s t_uw g_ow
l;35;just take your coat but leave your clothes;jh_ah_s_t t_ey_k y_ao_r k_ow_t b_ah_t l_iy_v y_ao_r k_l_ow_dh_z
d;36;midnight in the city;m_ih_d_n_ay_t ih_n dh_ah s_ih_t_iy
d;37;break the skin relieve the skin;b_r_ey_k dh_ah s_k_ih_n r_iy_l_iy_v dh_ah s_k_ih_n
d;38;midnight in the city;m_ih_d_n_ay_t ih_n dh_ah s_ih_t_iy
h;39;just take your coat but leave your clothes;jh_ah_s_t t_ey_k y_ao_r k_ow_t b_ah_t l_iy_v y_ao_r k_l_ow_dh_z
d;40;midnight in the city;m_ih_d_n_ay_t ih_n dh_ah s_ih_t_iy
d;41;break the skin (re-live) your sins;b_r_ey_k dh_ah s_k_ih_n r_ey_l_ay_v y_ao_r s_ih_n_z
d;42;midnight in the city;m_ih_d_n_ay_t ih_n dh_ah s_ih_t_iy
