Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
m;0;6f;
a;1;when I step in;hh_w_ih_n ay s_t_eh_p ih_n_ch
b;2;i come in wrecking;ay k_ah_m ih_n_ch r_eh_k_ih_ng
b;3;investing;ih_n_v_eh_s_t_ih_ng
a;4;i put the best in;ay p_uh_t dh_iy b_eh_s_t ih_n_ch
n;5;no competitor;n_ow k_ah_m_p_eh_t_ah_t_er
b;6;better;b_eh_t_er
c;7;no equal;n_ow iy_k_w_ah_l
b;8;when I go evil;hh_w_ih_n ay g_ow iy_v_ah_l
c;9;no people;n_ow p_iy_p_ah_l
c;10;could be my sequel;k_uh_d b_iy m_ay s_iy_k_w_ah_l
o;11;no enemies ever hold me;n_ow eh_n_ah_m_iy_z eh_v_er hh_ow_l_d m_iy
d;12;im real and they only phony;ih_m r_iy_l ah_n_d dh_ey ow_n_l_iy f_ow_n_iy
o;13;never really could know me;n_eh_v_er r_iy_l_iy k_uh_d n_ow m_iy
e;14;im owning killing their homies;ay_m ow_n_ih_ng k_ih_l_ih_ng dh_eh_r hh_aa_m_ah_er_s
o;15;you think you moving then show me;y_uw th_ih_ng_k y_uw m_uw_v_ih_ng dh_eh_n sh_ow m_iy
c;16;im holding the keys;ih_m hh_ow_l_d_ih_ng dh_ah k_iy_z
c;17;im running ths streets;ih_m r_ah_n_ih_ng th_s s_t_r_iy_t_s
o;18;you running from me;y_uw r_ah_n_ih_ng f_r_ah_m m_iy
c;19;you barely could breathe;y_uw b_eh_r_l_iy k_uh_d b_r_iy_dh
d;20;exploding in motion;ih_k_s_p_l_ow_d_ih_ng ih_n m_ow_sh_ah_n
d;21;while im shaking the ocean;w_ay_l ih_m sh_ey_k_ih_ng dh_ah ow_sh_ah_n
d;22;these fakers were hoping;dh_iy_z f_ey_k_er_z w_er hh_ow_p_ih_ng
d;23;that we never would notice;dh_ae_t w_iy n_eh_v_er w_uh_d n_ow_t_ah_s
a;24;we know this;w_iy n_ow dh_ih_s
d;25;and flow the coldest;ah_n_d f_l_ow dh_ah k_ow_l_d_ah_s_t
f;26;they never ever could hold us;dh_ey n_eh_v_er eh_v_er k_uh_d hh_ow_l_d ah_s
d;27;im burning down the opponents;ih_m b_er_n_ih_ng d_aw_n dh_ah ah_p_ow_n_ah_n_t_s
g;28;so nothing ever survives;s_ow n_ah_th_ih_ng eh_v_er s_er_v_ay_v_z
g;29;so every part of em dies;s_ow eh_v_er_iy p_aa_r_t ah_v eh_m d_ay_z
p;30;im wrecking they lives;ih_m r_eh_k_ih_ng dh_ey l_ih_v_z
a;31;every time I come on the mic;eh_v_er_iy t_ay_m ay k_ah_m aa_n dh_ah m_ih_k
g;32;im ending this war tonight;ih_m eh_n_d_ih_ng dh_ih_s w_ao_r t_ah_n_ay_t
g;33;i swore its never a fight;ay s_w_ao_r ih_t_s n_eh_v_er ah f_ay_t
g;34;im the force thats holdin the night;ay_m dh_ah f_ao_r_s dh_ae_t_s hh_ow_l_d_iy_n dh_ah n_ay_t
o;36;lord protect my enemies from me;l_ao_r_d p_r_ax_t_eh_k_t m_ay eh_n_ah_m_iy_z f_r_ah_m m_iy
q;37;they never know who theyre messing with;dh_ey n_eh_v_er n_ow hh_uw dh_ey_r m_eh_s_ih_ng w_ih_dh
f;38;they don-t know who (is) coming;dh_ey d_ow_n_t n_ow hh_uw ih_z k_ah_m_ih_ng
o;39;lord protect my enemies from me;l_ao_r_d p_r_ax_t_eh_k_t m_ay eh_n_ah_m_iy_z f_r_ah_m m_iy
q;40;they never know who theyre messing with;dh_ey n_eh_v_er n_ow hh_uw dh_ey_r m_eh_s_ih_ng w_ih_dh
f;41;they don-t know who (is) coming;dh_ey d_ow_n_t n_ow hh_uw ih_z k_ah_m_ih_ng
d;43;mr Volk;m_ih_s_t_er v_ow_l_k
r;44;es ist der Deutsche der rappt;eh_s ay_st d_er d_oy_ch d_er r_ae_p_p
s;45;auch wenns hier keiner checkt;ao_ch w_eh_n_m_s hh_ay_er k_iy_n_er ch_eh_k_p
t;46;bring ich lines die euch ueberwaeltigen;b_r_ih_ng ih_ch l_ay_n_z d_ay y_uh_ch 
u;47;bring ich lines die euch vergewaltigen;b_r_ih_ng ih_ch l_ay_n_z d_ay y_uh_ch 
f;49;ich lege die Waffe in deinen Mund;ih_ch l_iy_jh d_ay W_ae_f_ax ih_n s_iy_n_n m_ah_n_d
f;50;gebe dir den Befehl und;jh_ey_b_ow_ae d_iy_r d_eh_n B_er_f_ax_hh_l ah_n_d
h;51;du drueckst ab machst dich platt;d_ah d_r_uw_eh1_k_s_t ey_b_iy_eh m_aa_k_eh_st d_ih_k_ae p_l_ae_t
w;52;ich schau mich noch ne stunde an dir satt;ih_ch sh_ow m_ih_ch n_ow_s_ae n_eh s_t_ah_n_d ae_n d_iy_r s_ae_t_p
c;54;der Pfarrer sagt er ruhe in Frieden;d_er P_f_ae_r_ax_r s_ae_g_b er r_uw_hh ih_n f_r_iy_d_ah_n
x;55;aber den werde ich dir ganz sicher nicht geben;ey_b_er d_eh_n w_d_er ih_ch d_iy_r g_ae_n_z s_ih_k_ah_l_r n_ih_ch_t g_eh_b_ah_l_n
y;56;ich folge dir in die ewigen Jagdgruende;ih_ch f_ow_l_g_er d_iy_r ih_n d_ay y_uw_ih_g_er_n 
g;57;ich suche dich dort bis ich dich finde;ih_ch s_ah_ch_er d_ih_k_ae d_ao_r_t b_ih_s ih_ch d_ih_k_ae f_ay_n_d_er
z;59;als du mich siehst versuchst du zu rennen;ae_l_z d_ah m_ih_ch s_iy_eh_st v_er_r_s_ax_ch_s_t d_ah z_iy_ae r_eh_n_m
b;60;aber du lernst meine dunkle Seite kennen;ey_b_er d_ah l_ah_l_n_s_t m_iy_n d_ah_ng_k_ah_l S_eh_iy_t_ax k_eh_n_er_n
h;61;du faellst um nach nur einem Schlag;d_ah f_ae_ax_l_s_t ah_m n_ey_s_ae n_uw_r ay_n_er_m sh_l_ae_g
aa;62;hast du ueberhaupt Ehre ist was ich mich frag;hh_ae_s_t d_ah  E_hh_r_er ay_st w_ah_z ih_ch m_ih_ch f_r_ae_m_g
bb;64;ich zieh dir alle Zaehne wie dein Zahnarzt;ih_ch z_iy_g_ae d_iy_r ey_l Z_ah_er_hh_n_ax w_ay d_iy_iy_n Z_ae_hh_n_ax_r_z_t
cc;65;denn heute ist dein grosser Zahltag;d_eh_n hh_y_t_er ay_st d_iy_iy_n g_r_ow_s_er Z_ae_hh_l_t_ax_g
h;66;binde dich an einen Baum wie einen Bastard;b_ay_n_d_er d_ih_k_ae ae_n ay_n_er_n b_ao_m w_ay ay_n_er_n b_ae_s_t_er_d
dd;67;was ich tue ist nur eine Gnadentat;w_ah_z ih_ch t_uw ay_st n_uw_r ay_n_er 
a;69;selbst im Leben nach dem Tod hast du keine Ruhe vor mir;s_eh_l_b_eh_st ih_m l_eh_b_ah_n n_ey_s_ae d_iy_m t_aa_d hh_ae_s_t d_ah s_iy_n r_uw_hh v_ow_r m_ih_r
c;70;mein Messer glaenzt ganz rot fuer eine Weile steckt es in dir;m_iy_n m_eh_s_er g_l_ah_er_n_z_t g_ae_n_z r_aa_t f_y_uw_r ay_n_er W_eh_iy_l_ax s_t_eh_k_p eh_s ih_n d_iy_r
e;71;langsam zieh ich es raus;l_ae_ng_s_ah_m z_iy_g_ae ih_ch eh_s r_aa_uw_s
ee;72;mit dir ist es aus;eh_m_ay_t_iy d_iy_r ay_st eh_s aw_z
o;74;lord protect my enemies from me;l_ao_r_d p_r_ax_t_eh_k_t m_ay eh_n_ah_m_iy_z f_r_ah_m m_iy
q;75;they never know who theyre messing with;dh_ey n_eh_v_er n_ow hh_uw dh_ey_r m_eh_s_ih_ng w_ih_dh
f;76;they don-t know who (is) coming;dh_ey d_ow_n_t n_ow hh_uw ih_z k_ah_m_ih_ng
o;77;lord protect my enemies from me;l_ao_r_d p_r_ax_t_eh_k_t m_ay eh_n_ah_m_iy_z f_r_ah_m m_iy
q;78;they never know who theyre messing with;dh_ey n_eh_v_er n_ow hh_uw dh_ey_r m_eh_s_ih_ng w_ih_dh
f;79;they don-t know who (is) coming;dh_ey d_ow_n_t n_ow hh_uw ih_z k_ah_m_ih_ng
h;81;focus Tha Rapper;f_ow_k_ah_s T_hh_ae r_ae_p_er
i;82;my crew (is) finally popping off;m_ay k_r_uw ih_z f_ay_n_ah_l_iy p_aa_p_ih_ng ao_f
e;83;like fireworks in parking lots;l_ay_k f_ay_r_w_er_k_s ih_n p_aa_r_k_ih_ng l_aa_t_s
e;84;i meet a girl thats kind of raw;ay m_iy_t ah g_er_l dh_ae_t_s k_ay_n_d ah_v r_aa
