Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;spoken word Jimetta Rose;s_p_ow_k_ah_n w_er_d J_ih_m_er_t_ax r_ow_z
b;2;we run for our dreams;w_iy r_ah_n f_ao_r aw_r d_r_iy_m_z
a;3;(single-mindedly) one focus;s_ih_ng_g_l_m_ay_n_d_ah_d_l_iy w_ah_n f_ow_k_ah_s
a;4;eyes upon the goal;ay_z ah_p_aa_n dh_ah g_ow_l
a;5;watching our stories get told;w_aa_ch_ih_ng aw_r s_t_ao_r_iy_z g_eh_t t_ow_l_d
c;6;but who (is) the artist;b_ah_t hh_uw ih_z dh_ah aa_r_t_ah_s_t
h;7;without its audience;w_ih_th_aw_t ih_t_s aa_d_iy_ah_n_s
d;8;the sweetness of a melody;dh_ah s_w_iy_t_n_ah_s ah_v ah m_eh_l_ah_d_iy
e;9;with no ears to hear;w_ih_dh n_ow ih_r_z t_uw hh_ih_r
e;10;no crowds to cheer;n_ow k_r_aw_d_z t_uw ch_ih_r
i;11;when you found your way;w_eh_n y_uw f_aw_n_d y_ao_r w_ey
f;12;to such great extraordinary heights;t_uw s_ah_ch g_r_ey_t ih_k_s_t_r_ao_d_n_r_ih hh_ay_t_s
f;13;where you found your life;w_eh_r y_uw f_aw_n_d y_ao_r l_ay_f
f;14;and saw it reflected back to you a million times;ah_n_d s_ao ih_t r_ah_f_l_eh_k_t_ah_d b_ae_k t_uw y_uw ah m_ih_l_y_ah_n t_ay_m_z
e;15;from people places and things;f_r_ah_m p_iy_p_ah_l p_l_ey_s_ah_z ah_n_d th_ih_ng_z
b;16;you found this brighter way of being;y_uw f_aw_n_d dh_ih_s b_r_ay_t_er w_ey ah_v b_iy_ih_ng
l;17;connected to all;k_ah_n_eh_k_t_ah_d t_uw ao_l
c;18;we got so much work to do in this time of the fall;w_iy g_aa_t s_ow m_ah_ch w_er_k t_uw d_uw ih_n dh_ih_s t_ay_m ah_v dh_iy f_aa_l
d;19;whos going to be there in the end;hh_uw_s g_ow_ih_ng t_uw b_iy dh_eh_r ih_n dh_ah eh_n_d
m;20;might be stranger might be friend might be love;m_ay_t b_iy s_t_r_ey_n_jh_er m_ay_t b_iy f_r_eh_n_d m_ay_t b_iy l_ah_v
n;21;standing with open arms ready to embrace you;s_t_ae_n_d_ih_ng w_ih_dh ow_p_ah_n aa_r_m_z r_eh_d_iy t_uw ih_m_b_r_ey_s y_uw
n;22;ready to lift you up and be itself lifted in you;r_eh_d_iy t_uw l_ih_f_t y_uw ah_p ah_n_d b_iy ah_t_s_eh_l_f l_ih_f_t_ah_d ih_n y_uw
g;23;be itself lifted in you be itself made new;b_iy ah_t_s_eh_l_f l_ih_f_t_ah_d ih_n y_uw b_iy ah_t_s_eh_l_f m_ey_d n_y_uw
f;24;ready to expand to grow to shine;r_eh_d_iy t_uw ih_k_s_p_ae_n_d t_uw g_r_ow t_uw sh_ay_n
g;25;across galaxies of empty rooms;ah_k_r_ao_s g_ae_l_ah_k_s_iy_z ah_v eh_m_p_t_ih r_uw_m_z
g;26;youre still beautiful;y_uw_r s_t_ih_l b_y_uw_t_ah_f_ah_l
h;27;you see your reflection all around;y_uw s_iy y_ao_r r_ah_f_l_eh_k_sh_ah_n ao_l er_aw_n_d
