Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;back To Life;b_ae_k t_uw l_ay_f
b;2;when I thought it was over;hh_w_ih_n ay th_ao_t ah_t w_ah_z ow_v_er
a;3;i decided to leave a part of me aside;ay d_ah_s_ay_d_ah_d t_ah l_iy_v ey p_aa_r_t ah_v m_iy ah_s_ay_d
b;4;to find now Im older;t_ah f_ay_n_d n_aw ay_m ow_l_d_er
a;5;i wanted to keep my love alive;ay w_oh_n_t_ih_d t_uw k_iy_p m_ay l_ah_v ah_l_ay_v
c;6;i walked my share of dirty streets;ay w_ao_k_t m_ay sh_eh_r ah_v d_er_t_iy s_t_r_iy_t_s
c;7;i held my head I kept my feet;ay hh_eh_l_d m_ay hh_eh_d ay k_eh_p_t m_ay f_iy_t
a;8;now Im alive;n_aw ay_m ah_l_ay_v
b;10;when I thought it was over;w_eh_n ay th_ao_t ih_t w_ah_z ow_v_er
a;11;i decided to raise a fire high;ay d_ah_s_ay_d_ah_d t_uw r_ey_z ah f_ay_er hh_ay
d;12;at night and I screamed out;ae_t n_ay_t ah_n_d ay s_k_r_iy_m_d aw_t
a;13;i started to feel my love had died;ay s_t_aa_r_t_ah_d t_uw f_iy_l m_ay l_ah_v hh_ae_d d_ay_d
f;14;and when that shadow smothered me;ah_n_d w_eh_n dh_ae_t sh_ae_d_ow s_m_ah_dh_er_d m_iy
c;15;you found me lost I could not breathe;y_uw f_aw_n_d m_iy l_ao_s_t ay k_uh_d n_ax_t b_r_iy_dh
a;16;but I survived;b_ah_t ay s_er_v_ay_v_d
b;18;i wouldn-t be the man I am without your love no;ay w_uh_d_ah_n_t b_iy dh_ah m_ae_n ay ae_m w_ih_th_aw_t y_ao_r l_ah_v n_ow
b;19;i wouldn-t be the man I am without your love no;ay w_uh_d_ah_n_t b_iy dh_ah m_ae_n ay ae_m w_ih_th_aw_t y_ao_r l_ah_v n_ow
b;21;and when I thought it was over;ah_n_d w_eh_n ay th_ao_t ih_t w_ah_z ow_v_er
a;22;you alighted to reach a part of me inside;y_uw aa_l_ay_t_ah_d t_uw r_iy_ch ah p_aa_r_t ah_v m_iy ih_n_s_ay_d
d;23;the night that I screamed out;dh_ah n_ay_t dh_ae_t ay s_k_r_iy_m_d aw_t
a;24;you started to bring me back to life;y_uw s_t_aa_r_t_ah_d t_uw b_r_ih_ng m_iy b_ae_k t_ah l_ay_f
c;25;a stream that led me to the sea;ah s_t_r_iy_m dh_ae_t l_eh_d m_iy t_uw dh_ah s_iy
f;26;a light I chased in front of me;ah l_ay_t ay ch_ey_s_t ih_n f_r_ah_n_t ah_v m_iy
a;27;now Im alive;n_aw ay_m ah_l_ay_v
b;29;i wouldn-t be the man I am without your love no;ay w_uh_d_ah_n_t b_iy dh_ah m_ae_n ay ae_m w_ih_th_aw_t y_ao_r l_ah_v n_ow
b;30;i wouldn-t be the man I am without your love no;ay w_uh_d_ah_n_t b_iy dh_ah m_ae_n ay ae_m w_ih_th_aw_t y_ao_r l_ah_v n_ow
b;31;i wouldn-t be the man I am without your love no;ay w_uh_d_ah_n_t b_iy dh_ah m_ae_n ay ae_m w_ih_th_aw_t y_ao_r l_ah_v n_ow
b;32;i wouldn-t be the man I am without your love no;ay w_uh_d_ah_n_t b_iy dh_ah m_ae_n ay ae_m w_ih_th_aw_t y_ao_r l_ah_v n_ow
e;34;ooh and when the days felt long;uw ah_n_d w_eh_n dh_ah d_ey_z f_eh_l_t l_ao_ng
e;35;ooh Id never felt so wrong;uw ay_d n_eh_v_er f_eh_l_t s_ow r_ao_ng
b;37;i wouldn-t be the man I am without your love no;ay w_uh_d_ah_n_t b_iy dh_ah m_ae_n ay ae_m w_ih_th_aw_t y_ao_r l_ah_v n_ow
b;38;i wouldn-t be the man I am without your love no;ay w_uh_d_ah_n_t b_iy dh_ah m_ae_n ay ae_m w_ih_th_aw_t y_ao_r l_ah_v n_ow
e;40;ooh and when the days felt long;uw ah_n_d w_eh_n dh_ah d_ey_z f_eh_l_t l_ao_ng
e;41;ooh Id never felt so wrong;uw ay_d n_eh_v_er f_eh_l_t s_ow r_ao_ng
