Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;produced by Habib;p_r_ah_d_uw_s_t b_ay hh_ah_b_iy_b
i;2;im running with them same young niggas from back in 8;ay_m r_ah_n_ih_ng w_ih_dh dh_eh_m s_ey_m y_ah_ng n_ih_g_ae_s f_r_ah_m b_ae_k ih_n ah_ae
b;3;ain-t tryna let me in got my foot in the doorway;ey_n_t t_r_ih_n_ah l_eh_t m_iy ih_n g_aa_t m_ay f_uh_t ih_n dh_ah d_ao_r_w_ey
c;4;they say get em but we O Tay;dh_ey s_ey g_eh_t eh_m b_ah_t w_iy ow t_ey
c;5;kill shit OJ now here go a court case;k_ih_l sh_iy_t ow_jh_ey n_aw hh_ih_r g_ow ah k_ao_r_t k_ey_s
d;6;gang in this bitch shit getting heavy;g_ae_ng ih_n dh_ih_s b_ih_ch sh_iy_t g_eh_t_ih_ng hh_eh_v_iy
d;7;freaky in the cut got their eyes on your necklace;f_r_iy_k_iy ih_n dh_ah k_ah_t g_aa_t dh_eh_r ay_z aa_n y_ao_r n_eh_k_l_ah_s
a;8;pop quiz how Im coming to check shit;p_aa_p k_w_ih_z hh_aw ay_m k_ah_m_ih_ng t_uw ch_eh_k sh_iy_t
d;9;if you not an uno then its time to exit;ah_f y_uw n_ax_t ae_n uw_n_ow dh_eh_n ih_t_s t_ay_m t_uw eh_g_z_ah_t
b;10;flexing my Rolex gone cut me a quarter;f_l_eh_k_s_ih_ng m_ay r_ow_l_eh_k_s g_ao_n k_ah_t m_iy ah k_w_ao_r_t_er
b;11;diamond clear water niggas life getting shorter;d_ay_m_ah_n_d k_l_ih_r w_ao_t_er n_ae_s l_ay_f g_eh_t_ih_ng sh_ao_r_t_er
e;12;coming from where the block;k_ah_m_ih_ng f_r_ah_m w_eh_r dh_ah b_l_aa_k
l;13;go and get the money nobody gone do it for you;g_ow ah_n_d g_eh_t dh_ah m_ah_n_iy n_ow_b_aa_d_iy g_ao_n d_uw ih_t f_ao_r y_uw
e;14;her boss team (is) it true or nah;hh_er b_ao_s t_iy_m ih_z ih_t t_r_uw ao_r n_aa
b;15;who gone be there when the shots go to popping off;hh_uw g_ao_n b_iy dh_eh_r w_eh_n dh_ah sh_aa_t_s g_ow t_uw p_aa_p_ih_ng ao_f
f;16;a little poodle ain-t never scared of big dogs;ah l_ih_t_ah_l p_uw_d_ah_l ey_n_t n_eh_v_er s_k_eh_r_d ah_v b_ih_g d_ah_g_z
m;17;want my money colossal like;w_aa_n_t m_ay m_ah_n_iy k_ah_l_aa_s_ah_l l_ay_k
g;18;its grind the cash run it fast;ih_t_s g_r_ay_n_d dh_ah k_ae_sh r_ah_n ih_t f_ae_s_t
n;19;fuck around get mad hat while the;f_ah_k er_aw_n_d g_eh_t m_ae_d hh_ae_t w_ay_l dh_ah
c;20;im sipping syrup doing the mail;ay_m s_ih_p_ih_ng s_er_ah_p d_uw_ih_ng dh_ah m_ey_l
d;21;popping Percs I might take two in the head;p_aa_p_ih_ng p_er_k_s ay m_ay_t t_ey_k t_uw ih_n dh_ah hh_eh_d
h;22;two minutes on the phone when Im whipping;t_uw m_ih_n_ah_t_s aa_n dh_ah f_ow_n w_eh_n ay_m w_ih_p_ih_ng
o;23;every clip in this spot be extended;eh_v_er_iy k_l_ih_p ih_n dh_ih_s s_p_aa_t b_iy ih_k_s_t_eh_n_d_ah_d
p;24;ask about me in the street Im really in it;ae_s_k ah_b_aw_t m_iy ih_n dh_ah s_t_r_iy_t ay_m r_ih_l_iy ih_n ih_t
d;25;thats (as) real (as) it gets;dh_ae_t_s ae_z r_iy_l ae_z ih_t g_eh_t_s
d;27;thats real (as) it gets thats real (as) it gets thats real (as) it gets;dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s
h;28;thats real (as) it gets thats real (as) it gets;dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s dh_ae_t_s r_iy_l eh_z ah_t g_ih_t_s
h;29;i lifted my niggas I hope they won-t switch;ay l_ih_f_t_ah_d m_ay n_ih_g_ae_s ay hh_ow_p dh_ey w_ow_n_t s_w_ih_ch
d;30;thats real (as) it gets;dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s
h;31;diamonds they cover my neck and my wrist;d_ay_m_ah_n_d_z dh_ey k_ah_v_er m_ay n_eh_k ah_n_d m_ay r_ih_s_t
d;32;thats real (as) it gets thats real (as) it gets;dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s
d;33;fishtail the whip thats real (as) it gets;f_ih_sh_t_ay_l dh_ah w_ih_p dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s
d;34;hop out and unload a clip thats real (as) it gets;hh_aa_p aw_t ah_n_d ah_n_l_ow_d ah k_l_ih_p dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s
d;35;life (is) a bitch thats real (as) it gets;l_ay_f ih_z ah b_ih_ch dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s
d;36;thats real (as) it gets thats real (as) it gets;dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s dh_ae_t_s r_iy_l ae_z ih_t g_eh_t_s
f;38;two cribs in this one dutch;t_uw k_r_ih_b_z ih_n dh_ih_s w_ah_n d_ah_ch
f;39;two shots in this one cup;t_uw sh_aa_t_s ih_n dh_ih_s w_ah_n k_ah_p
f;40;smoking good nigga roll it up;s_m_ow_k_ih_ng g_uh_d n_ih_g_ae r_ow_l ih_t ah_p
f;41;tryna match our shit try your luck;t_r_ih_n_ah m_ae_ch aw_r sh_iy_t t_r_ay y_ao_r l_ah_k
g;42;stuffed an 8th in my wrap;s_t_ah_f_t ae_n  ih_n m_ay r_ae_p
g;43;pockets stuffed with them stacks;p_aa_k_ah_t_s s_t_ah_f_t w_ih_dh dh_eh_m s_t_ae_k_s
g;44;spent it all and made it back;s_p_eh_n_t ih_t ao_l ah_n_d m_ey_d ih_t b_ae_k
g;45;smoke an ounce flick an ash;s_m_ow_k ae_n aw_n_s f_l_ih_k ae_n ae_sh
c;46;take all my blunts to the face;t_ey_k ao_l m_ay b_l_ah_n_t_s t_uw dh_ah f_ey_s
g;47;stop wasting time its just time to get bank;s_t_aa_p w_ey_s_t_ih_ng t_ay_m ih_t_s jh_ah_s_t t_ay_m t_uw g_eh_t b_ae_ng_k
c;48;keep em prerolled every day so Im straight;k_iy_p eh_m p_r_iy_r_ow_l_d eh_v_er_iy d_ey s_ow ay_m s_t_r_ey_t
c;49;just twisted yours well my nigga you late;jh_ah_s_t t_w_ih_s_t_ah_d y_uh_r_z w_eh_l m_ay n_ih_g_ae y_uw l_ey_t
f;50;i-mma smoke this blunt while I roll this blunt;iy_ax_ s_m_ow_k dh_ih_s b_l_ah_n_t w_ay_l ay r_ow_l dh_ih_s b_l_ah_n_t
f;51;i-mma fuck this ho while I fuck this slut;iy_ax_ f_ah_k dh_ih_s hh_ow w_ay_l ay f_ah_k dh_ih_s s_l_ah_t
i;52;talking real nigga been 100;t_ao_k_ih_ng r_iy_l n_ih_g_ae b_ih_n 
f;53;eyes red you can tell Im blunted;ay_z r_eh_d y_uw k_ah_n t_eh_l ay_m b_l_ah_n_t_ah_d
f;54;know these fuck nigga see Im stunting;n_ow dh_iy_z f_ah_k n_ih_g_ae s_iy ay_m s_t_ah_n_t_ih_ng
f;55;fuck niggas mad a nigga stunting;f_ah_k n_ih_g_ae_s m_ae_d ah n_ih_g_ae s_t_ah_n_t_ih_ng
