Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;baby theres a shark in the water;b_ey_b_iy dh_eh_r_s ah sh_aa_r_k ih_n dh_ah w_ao_t_er
a;1;named BLESS upstaging the top performers;n_ey_m_d b_l_eh_s ah_p_s_t_ey_jh_ih_ng dh_ah t_aa_p p_er_f_ao_r_m_er_z
a;2;was there from the start of the slaughter;w_ah_z dh_eh_r f_r_ah_m dh_ah s_t_aa_r_t ah_v dh_ah s_l_ao_t_er
a;3;when I go off like a shot from a sawed off this was the cocked warning sort;w_eh_n ay g_ow ao_f l_ay_k ah sh_aa_t f_r_ah_m ah s_ao_d ao_f dh_ih_s w_ah_z dh_ah k_aa_k_t w_ao_r_n_ih_ng s_ao_r_t
d;4;off (*);ao_f ah_ae
e;5;eh eh eh hands off this shit;eh eh eh hh_ae_n_d_z ao_f dh_ah_s sh_iy_t
b;6;ill off you QUICK (as) the black dude in a horror flick;ay_l ao_f y_uw k_w_ih_k ae_z dh_ah b_l_ae_k d_uw_d ih_n ah hh_ao_r_er f_l_ih_k
b;7;this artist spits SARS every song I rip;dh_ih_s aa_r_t_ah_s_t s_p_ih_t_s s_aa_r_z eh_v_er_iy s_ao_ng ay r_ih_p
b;8;got fans coming out the blue like some former Crips;g_aa_t f_ae_n_z k_ah_m_ih_ng aw_t dh_ah b_l_uw l_ay_k s_ah_m f_ao_r_m_er k_r_ih_p_s
a;9;im from the corner strip thats lawless;ay_m f_r_ah_m dh_ah k_ao_r_n_er s_t_r_ih_p dh_ae_t_s l_ao_l_ah_s
b;10;you be an informant eating lunch with officers feeding the sergeant tips;y_uw b_iy ae_n ih_n_f_ao_r_m_ah_n_t iy_t_ih_ng l_ah_n_ch w_ih_dh ao_f_ah_s_er_z f_iy_d_ih_ng dh_ah s_aa_r_jh_ah_n_t t_ih_p_s
b;11;heart of a martyr shit these bars I spit;hh_aa_r_t ah_v ah m_aa_r_t_er sh_iy_t dh_iy_z b_aa_r_z ay s_p_ih_t
d;12;are like folks related fucking they just come out retarded kid (*);aa_r l_ay_k f_ow_k_s r_ih_l_ey_t_ih_d f_ah_k_ih_ng dh_ey jh_ah_s_t k_ah_m aw_t r_ah_t_aa_r_d_ah_d k_ih_d ah_ae
a;13;im guarded with an arm looking like cable in the X Force;ay_m g_aa_r_d_ah_d w_ih_dh ae_n aa_r_m l_uh_k_ih_ng l_ay_k k_ey_b_ah_l ih_n dh_ah eh_k_s f_ao_r_s
c;14;you less than a pawn you a checkers piece on my chessboard;y_uw l_eh_s dh_ae_n ah p_ao_n y_uw ah ch_eh_k_er_z p_iy_s aa_n m_ay ch_eh_s_b_ao_r_d
c;15;n I N O real heads;eh_n ay eh_n ow r_iy_l hh_eh_d_z
d;16;know;n_ow
c;17;i go harder than acid trippers bopping to techno;ay g_ow hh_aa_r_d_er dh_ae_n ae_s_ah_d t_r_ih_p_er_z b_aa_p_ih_ng t_uw t_eh_k_n_ow
