Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
c;0;at intermission;ae_t ih_n_t_er_m_ih_sh_ah_n
d;1;we meet outside;w_iy m_iy_t aw_t_s_ay_d
e;2;a grin of a hug;ey g_r_ih_n ah_v ey hh_ah_g
a;3;you blow your cigarette in the other direction;y_uw b_l_ow y_uh_r s_ih_g_er_eh_t ih_n_ch dh_iy ah_dh_er d_er_eh_k_sh_ah_n
b;4;we laugh at the same jokes;w_iy l_ae_f ae_t dh_iy s_ey_m jh_ow_k_s
f;5;but she pops the balloon when she walks through the room to you;b_ah_t sh_iy p_aa_p_s dh_iy b_ah_l_uw_n hh_w_ih_n sh_iy w_ao_k_s th_r_uw dh_iy r_uw_m t_ah y_uw
a;6;in heaven;ih_n_ch hh_eh_v_ah_n
b;8;who can control;hh_uw k_ae_n k_ah_n_t_r_ow_l
g;9;the bitter blast;dh_iy b_ih_t_er b_l_ae_s_t
b;10;we know we let in the cold when we defenestrate the past and now;w_iy n_ow w_iy l_eh_t ih_n_ch dh_iy k_ow_l_d hh_w_ih_n w_iy d_eh_f_eh_n_er_s_t_r_ax_t_ax dh_iy p_ae_s_t ah_n_d n_aw
h;11;she-s not at the other end of our telephone calls;s_hh_iy_z n_ax_t ae_t dh_ah ah_dh_er eh_n_d ah_v aw_r t_eh_l_ah_f_ow_n k_ao_l_z
c;12;she-s in a desert on the surface of mars;s_hh_iy_z ih_n ah d_eh_z_er_t aa_n dh_ah s_er_f_ah_s ah_v m_aa_r_z
a;13;with you in heaven;w_ih_dh y_uw ih_n hh_eh_v_ah_n
