Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;on my first round up;aa_n m_ay f_er_s_t r_aw_n_d ah_p
b;1;got a triple header nothin better;g_aa_t ey t_r_ih_p_ah_l hh_eh_d_er n_ah_th_ah_n b_eh_t_er
g;2;anything spectacular thats me;eh_n_iy_th_ih_ng s_p_eh_k_t_ae_k_y_ah_l_er dh_ae_t_s m_iy
c;3;i had you on the first thing;ay hh_ae_d y_uw aa_n dh_ah f_er_s_t th_ih_ng
b;4;smokin to my paradise;s_m_ow_iy_n t_uw m_ay p_eh_r_ah_d_ay_s
h;5;only you would be the one to not know what it (is);ow_n_l_iy y_uw w_uh_d b_iy dh_ah w_ah_n t_uw n_ax_t n_ow w_ah_t ih_t ih_z
g;6;tell me Tell Me;t_eh_l m_iy t_eh_l m_iy
b;7;who made you better;hh_uw m_ey_d y_uw b_eh_t_er
b;8;who kept it ready when you need it good and ready;hh_uw k_eh_p_t ih_t r_eh_d_iy w_eh_n y_uw n_iy_d ih_t g_uh_d ah_n_d r_eh_d_iy
b;9;good comeback got you sweating;g_uh_d k_ah_m_b_ae_k g_aa_t y_uw s_w_eh_t_ih_ng
i;10;just one more question;jh_ah_s_t w_ah_n m_ao_r k_w_eh_s_ch_ax_n
b;11;oh why youre sweatin;ow w_ay y_uw_r s_w_eh_t_iy_n
b;12;(is) it cause its too much pressure;ih_z ih_t k_aa_z ih_t_s t_uw m_ah_ch p_r_eh_sh_er
b;13;maybe now you learned your lesson;m_ey_b_iy n_aw y_uw l_er_n_d y_ao_r l_eh_s_ah_n
a;15;im going back to my first love;ay_m g_ow_ih_ng b_ae_k t_uw m_ay f_er_s_t l_ah_v
b;16;cause thats the lover that loves me the best;k_aa_z dh_ae_t_s dh_ah l_ah_v_er dh_ae_t l_ah_v_z m_iy dh_ah b_eh_s_t
l;17;since youre not half the man I am;s_ih_n_s y_uw_r n_ax_t hh_ae_f dh_ah m_ae_n ay ae_m
b;18;i guess Ill be loving myself;ay g_eh_s ay_l b_iy l_ah_v_ih_ng m_ay_s_eh_l_f
a;19;im going back to my first love;ay_m g_ow_ih_ng b_ae_k t_uw m_ay f_er_s_t l_ah_v
b;20;the lover that loves me the best;dh_ah l_ah_v_er dh_ae_t l_ah_v_z m_iy dh_ah b_eh_s_t
a;21;im going back to my first love;ay_m g_ow_ih_ng b_ae_k t_uw m_ay f_er_s_t l_ah_v
b;22;guess Ill be loving myself;g_eh_s ay_l b_iy l_ah_v_ih_ng m_ay_s_eh_l_f
b;24;call me strange whatever;k_ao_l m_iy s_t_r_ey_n_jh w_ah_t_eh_v_er
b;25;i know I can love me better;ay n_ow ay k_ah_n l_ah_v m_iy b_eh_t_er
m;26;than the little boy;dh_ae_n dh_ah l_ih_t_ah_l b_oy
d;27;thats tryin to be a man;dh_ae_t_s t_r_ay_iy_n t_uw b_iy ah m_ae_n
e;28;got caught up in your hype;g_aa_t k_aa_t ah_p ih_n y_ao_r hh_ay_p
e;29;now you missed the spot light;n_aw y_uw m_ih_s_t dh_ah s_p_aa_t l_ay_t
f;30;you thought you was a star;y_uw th_ao_t y_uw w_ah_z ah s_t_aa_r
e;31;now Im snatchin your lime light;n_aw ay_m s_n_ae_ch_iy_n y_ao_r l_ay_m l_ay_t
g;33;tell me Tell Me;t_eh_l m_iy t_eh_l m_iy
b;34;who made you better;hh_uw m_ey_d y_uw b_eh_t_er
b;35;who kept it ready when you need it good and ready;hh_uw k_eh_p_t ih_t r_eh_d_iy w_eh_n y_uw n_iy_d ih_t g_uh_d ah_n_d r_eh_d_iy
b;36;good comeback kept you sweating;g_uh_d k_ah_m_b_ae_k k_eh_p_t y_uw s_w_eh_t_ih_ng
i;37;just one more question;jh_ah_s_t w_ah_n m_ao_r k_w_eh_s_ch_ax_n
b;39;did you think you wouldn-t learn your lesson;d_ih_d y_uw th_ih_ng_k y_uw w_uh_d_ah_n_t l_er_n y_ao_r l_eh_s_ah_n
g;40;tryin to flex on me;t_r_ay_iy_n t_uw f_l_eh_k_s aa_n m_iy
a;42;im going back to my first love;ay_m g_ow_ih_ng b_ae_k t_uw m_ay f_er_s_t l_ah_v
b;43;cause thats the lover that loves me the best;k_aa_z dh_ae_t_s dh_ah l_ah_v_er dh_ae_t l_ah_v_z m_iy dh_ah b_eh_s_t
l;44;since youre not half the man I am;s_ih_n_s y_uw_r n_ax_t hh_ae_f dh_ah m_ae_n ay ae_m
b;45;i guess Ill be loving myself;ay g_eh_s ay_l b_iy l_ah_v_ih_ng m_ay_s_eh_l_f
a;46;im going back to my first love;ay_m g_ow_ih_ng b_ae_k t_uw m_ay f_er_s_t l_ah_v
b;47;the lover that loves me the best;dh_ah l_ah_v_er dh_ae_t l_ah_v_z m_iy dh_ah b_eh_s_t
a;48;im going back to my first love;ay_m g_ow_ah_n b_ae_k t_ah m_ay f_er_s_t l_ah_v
b;49;guess Ill be loving myself;g_eh_s ay_l b_iy l_ah_v_ih_ng m_ay_s_eh_l_f
f;51;used to be closer now we be on different continents;y_uw_z_d t_uw b_iy k_l_ow_s_ax_r n_aw w_iy b_iy aa_n d_ih_f_r_ax_n_t k_aa_n_t_ah_n_ah_n_t_s
f;52;i done packed me some confidence;ay d_ah_n p_ae_k_t m_iy s_ah_m k_aa_n_f_ah_d_ah_n_s
c;53;got you saying that Im a trip;g_aa_t y_uw s_ey_ih_ng dh_ae_t ay_m ah t_r_ih_p
n;54;had to flip the script on you;hh_ae_d t_uw f_l_ih_p dh_ah s_k_r_ih_p_t aa_n y_uw
o;55;i played my roll and like Im proud of it;ay p_l_ey_d m_ay r_ow_l ah_n_d l_ay_k ay_m p_r_aw_d ah_v ih_t
f;56;ladies promises;l_ey_d_iy_z p_r_aa_m_ah_s_ah_z
f;57;damn at least we could honor;d_ae_m ae_t l_iy_s_t w_iy k_uh_d aa_n_er
c;58;presidential suite in rome baby girl Im dialin in;p_r_eh_z_ih_d_eh_n_sh_l s_w_iy_t ih_n r_ow_m b_ey_b_iy g_er_l ay_m d_ay_ah_l_iy_n ih_n
p;59;and I know youre phone on silent mode;ah_n_d ay n_ow y_uw_r f_ow_n aa_n s_ay_l_ah_n_t m_ow_d
c;60;but pick it up Im calling in;b_ah_t p_ih_k ih_t ah_p ay_m k_ao_l_ih_ng ih_n
q;61;and I notice that your a star and all;ah_n_d ay n_ow_t_ah_s dh_ae_t y_ao_r ah s_t_aa_r ah_n_d ao_l
e;62;but girl I keep you shining;b_ah_t g_er_l ay k_iy_p y_uw sh_ay_n_ih_ng
d;63;and if I must I will remind you that;ah_n_d ah_f ay m_ah_s_t ay w_ah_l r_iy_m_ay_n_d y_uw dh_ae_t
b;64;and I would definitely;ah_n_d ay w_uh_d d_eh_f_ah_n_ah_t_l_iy
a;66;im going back to my first love;ay_m g_ow_ih_ng b_ae_k t_uw m_ay f_er_s_t l_ah_v
b;67;cause thats the lover that loves me the best;k_aa_z dh_ae_t_s dh_ah l_ah_v_er dh_ae_t l_ah_v_z m_iy dh_ah b_eh_s_t
g;68;since youre not half the man I am;s_ih_n_s y_uw_r n_ax_t hh_ae_f dh_ah m_ae_n ay ae_m
b;69;i guess Ill be loving myself;ay g_eh_s ay_l b_iy l_ah_v_ih_ng m_ay_s_eh_l_f
a;70;im going back to my first love;ay_m g_ow_ih_ng b_ae_k t_uw m_ay f_er_s_t l_ah_v
b;71;the lover that loves me the best;dh_ah l_ah_v_er dh_ae_t l_ah_v_z m_iy dh_iy b_eh_s_t
a;72;im going back to my first love;ay_m g_ow_ih_ng b_ae_k t_uw m_ay f_er_s_t l_ah_v
b;73;guess Ill be loving myself;g_eh_s ay_l b_iy l_ah_v_ih_ng m_ay_s_eh_l_f
