Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
m;0;still love me Take this;s_t_ih_l l_ah_v m_iy t_ey_k dh_ah_s
n;1;ready One two three;r_eh_d_iy w_ah_n t_uw th_r_iy
a;3;the more you put me through;dh_ah m_ao_r y_uw p_uh_t m_iy th_r_uw
o;4;the more it makes me wanna come back to you;dh_ah m_ao_r ih_t m_ey_k_s m_iy w_aa_n_ah k_ah_m b_ae_k t_uw y_uw
b;5;you say you hate me I just love you more;y_uw s_ey y_uw hh_ey_t m_iy ay jh_ah_s_t l_ah_v y_uw m_ao_r
b;6;you don-t want me I just want you more;y_uw d_ow_n_t w_aa_n_t m_iy ay jh_ah_s_t w_aa_n_t y_uw m_ao_r
n;7;i buy you flowers you throw em at me;ay b_ay y_uw f_l_aw_er_z y_uw th_r_ow eh_m ae_t m_iy
c;8;i know its sad but its makin me happy;ay n_ow ih_t_s s_ae_d b_ah_t ih_t_s m_ae_k_ih_n m_iy hh_ae_p_iy
p;9;the more that you slap me the more that it turns me on;dh_ah m_ao_r dh_ae_t y_uw s_l_ae_p m_iy dh_ah m_ao_r dh_ae_t ih_t t_er_n_z m_iy aa_n
b;10;cause you love me and I love you more;k_aa_z y_uw l_ah_v m_iy ah_n_d ay l_ah_v y_uw m_ao_r
d;12;im sick but not from a syphilis filled trick but of this chick;ay_m s_ih_k b_ah_t n_ax_t f_r_ah_m ah s_ih_f_ah_l_ah_s f_ih_l_d t_r_ih_k b_ah_t ah_v dh_ih_s ch_ih_k
d;13;whos a defused bomb but can still be ticked;hh_uw_s ey d_iy_f_y_uw_z_d b_aa_m b_ah_t k_ae_n s_t_ih_l b_iy t_ih_k_t
d;14;off any minute and she-ll scoff at my written;ao_f eh_n_iy m_ih_n_ah_t ah_n_d s_hh_iy_l s_k_ao_f ae_t m_ay r_ih_t_ah_n
q;15;thoughts but Ill forgive it always It-ll never end It-s;th_ao_t_s b_ah_t ay_l f_er_g_ih_v ih_t ao_l_w_ey_z ih_t_ah_l n_eh_v_er eh_n_d ih_t_s
e;16;a (love-hate) relationship;ah l_ah_v_hh_ey_t r_iy_l_ey_sh_ah_n_sh_ih_p
r;17;cause I love the way youre hating it;k_aa_z ay l_ah_v dh_ah w_ey y_uw_r hh_ey_t_ih_ng ih_t
d;18;and the way you look face down taking dick;ah_n_d dh_ah w_ey y_uw l_uh_k f_ey_s d_aw_n t_ey_k_ih_ng d_ih_k
d;19;i thought I was done dating crazy bitch;ay th_ao_t ay w_ah_z d_ah_n d_ey_t_ih_ng k_r_ey_z_iy b_ih_ch
f;20;it sucks but its just such dumb luck;ih_t s_ah_k_s b_ah_t ih_t_s jh_ah_s_t s_ah_ch d_ah_m l_ah_k
f;21;being stuck strung snug by young love;b_iy_ih_ng s_t_ah_k s_t_r_ah_ng s_n_ah_g b_ay y_ah_ng l_ah_v
f;22;but its done (noth-ing) but pump blood;b_ah_t ih_t_s d_ah_n n_aa_th_ih_ng b_ah_t p_ah_m_p b_l_ah_d
e;23;to my brain make anger filled my viens and a danger to the sane;t_uw m_ay b_r_ey_n m_ey_k ae_ng_g_er f_ih_l_d m_ay v_iy_n_z ah_n_d ah d_ey_n_jh_er t_uw dh_ah s_ey_n
f;25;but youre sick of us;b_ah_t y_uw_r s_ih_k ah_v ah_s
f;26;publicly kickin dust A ruckus sticking up;p_ah_b_l_ih_k_l_iy k_ih_k_iy_n d_ah_s_t ah r_ah_k_ah_s s_t_ih_k_ih_ng ah_p
d;27;the finger at strangers youre being ridiculous;dh_ah f_ih_ng_g_er ae_t s_t_r_ey_n_jh_er_z y_uw_r b_iy_ih_ng r_ah_d_ih_k_y_ah_l_ah_s
f;28;you crave attention but don-t you get enough;y_uw k_r_ey_v ah_t_eh_n_sh_ah_n b_ah_t d_ow_n_t y_uw g_eh_t ah_n_ah_f
s;29;from me No Well guess what You-re slippin-up;f_r_ah_m m_iy n_ow w_eh_l g_eh_s w_ah_t y_uh_r s_p_l
d;30;and I may break some tendons since we fisticuffs;ah_n_d ay m_ey b_r_ey_k s_ah_m t_eh_n_d_ah_n_z s_ih_n_s w_iy f_ih_s_t_ih_k_ah_f_s
f;31;almost every day until its dusk cause we simply must;ao_l_m_ow_s_t eh_v_er_iy d_ey ah_n_t_ih_l ih_t_s d_ah_s_k k_aa_z w_iy s_ih_m_p_l_iy m_ah_s_t
q;32;not giving fucks and stuck being idiots;n_ax_t g_ih_v_ih_ng f_ah_k_s ah_n_d s_t_ah_k b_iy_ih_ng ih_d_iy_ah_t_s
