Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;in Hab town blows me away;ih_n_ch H_ae_b t_aw_n b_l_ow_z m_iy ah_w_ey
a;1;i never thought that Id ever see your face;ay n_eh_v_er th_ao_t dh_ah_t ay_d eh_v_er s_iy y_ao_r f_ey_s
b;2;it was strange and kinda good;ih_t w_ah_z s_t_r_ey_n_jh ah_n_d k_ih_n_d_ah g_uh_d
a;3;being back in your neighbourhood;b_iy_ih_ng b_ae_k ih_n y_ao_r n_ey_b_er_hh_uh_d
c;5;if theres problems I will solve them;ah_f dh_eh_r_s p_r_aa_b_l_ah_m_z ay w_ah_l s_aa_l_v dh_eh_m
a;6;please don-t run away;p_l_iy_z d_ow_n_t r_ah_n ah_w_ey
a;7;if there (is) a problem you can hide today;ah_f dh_eh_r ih_z ah p_r_aa_b_l_ah_m y_uw k_ah_n hh_ay_d t_ah_d_ey
e;8;we talk awhile Im feeling loose;w_iy t_ao_k ah_w_ay_l ay_m f_iy_l_ih_ng l_uw_s
b;10;should have stopped but the beer (is) flowing good;sh_uh_d hh_ae_v s_t_aa_p_t b_ah_t dh_ah b_ih_r ih_z f_l_ow_ih_ng g_uh_d
d;11;you were here and now your gone;y_uw w_er hh_ih_r ah_n_d n_aw y_ao_r g_ao_n
d;12;think of you when the miles role along;th_ih_ng_k ah_v y_uw w_eh_n dh_ah m_ay_l_z r_ow_l ah_l_ao_ng
c;13;if theres a problem I will solve them;ah_f dh_eh_r_s ah p_r_aa_b_l_ah_m ay w_ah_l s_aa_l_v dh_eh_m
a;15;please don-t run away;p_l_iy_z d_ow_n_t r_ah_n ah_w_ey
a;16;if theres a problem you can hide today;ah_f dh_eh_r_s ah p_r_aa_b_l_ah_m y_uw k_ah_n hh_ay_d t_ah_d_ey
