Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;beggars and gentry give em all an entry;b_eh_g_er_z ah_n_d jh_eh_n_t_r_iy g_ih_v eh_m ao_l ah_n eh_n_t_r_iy
a;1;dying for a pass to your timeless affair;d_ay_ih_ng f_r_er ey p_ae_s t_ah y_uh_r t_ay_m_l_ah_s ah_f_eh_r
a;2;make a concession ignore their transgressions;m_ey_k ey k_ah_n_s_eh_sh_ah_n ih_g_n_ao_r dh_eh_r t_r_ae_n_z_g_r_eh_sh_ah_n_z
b;3;raising a glass theyre unaware;r_ey_z_ih_ng ey g_l_ae_s dh_ey_r ah_n_ah_w_eh_r
c;5;so drink down that sloe gin fizz and plan your next vacation;s_ow d_r_ih_ng_k d_aw_n dh_ae_t s_l_ow jh_ih_n f_ih_z ah_n_d p_l_ae_n y_ao_r n_eh_k_s_t v_ey_k_ey_sh_ah_n
c;6;your petty life turned into one financial saturation;y_ao_r p_eh_t_iy l_ay_f t_er_n_d ih_n_t_uw w_ah_n f_ay_n_ae_n_sh_l s_ae_ch_er_ey_sh_ah_n
c;7;salivate while you berate the younger generation;s_ae_l_ah_v_ey_t w_ay_l y_uw b_ih_r_ey_t dh_ah y_ah_ng_g_er jh_eh_n_er_ey_sh_ah_n
c;8;and if youre smart youll never look to them for consolation;ah_n_d ah_f y_uw_r s_m_aa_r_t y_uw_l n_eh_v_er l_uh_k t_uw dh_eh_m f_ao_r k_aa_n_s_ah_l_ey_sh_ah_n
a;10;beggars and gentry give em all entry;b_eh_g_er_z ah_n_d jh_eh_n_t_r_iy g_ih_v eh_m ao_l eh_n_t_r_iy
a;11;dying for a pass to your timeless affair;d_ay_ih_ng f_ao_r ah p_ae_s t_uw y_ao_r t_ay_m_l_ah_s ah_f_eh_r
a;12;make a concession ignore their transgressions;m_ey_k ah k_ah_n_s_eh_sh_ah_n ih_g_n_ao_r dh_eh_r t_r_ae_n_z_g_r_eh_sh_ah_n_z
b;13;raising a glass theyre unaware;r_ey_z_ih_ng ah g_l_ae_s dh_ey_r ah_n_ah_w_eh_r
d;15;you broke the dreams of others to meet your aspirations;y_uw b_r_ow_k dh_ah d_r_iy_m_z ah_v ah_dh_er_z t_uw m_iy_t y_ao_r ae_s_p_er_ey_sh_ah_n_z
d;16;i guess in some demented way you deserve congratulations;ay g_eh_s ih_n s_ah_m d_ih_m_eh_n_t_ah_d w_ey y_uw d_ah_z_er_v k_ah_n_g_r_ae_ch_ah_l_ey_sh_ah_n_z
e;17;built a modest fortune on greed and subjugation;b_ih_l_t ah m_aa_d_ah_s_t f_ao_r_ch_ah_n aa_n g_r_iy_d ah_n_d 
f;18;what I would do if I were you (is) hide your face from me;w_ah_t ay w_uh_d d_uw ah_f ay w_er y_uw ih_z hh_ay_d y_ao_r f_ey_s f_r_ah_m m_iy
g;20;i know what youre all about;ay n_ow w_ah_t y_uw_r ao_l ah_b_aw_t
a;22;beggars and gentry give em all entry;b_eh_g_er_z ah_n_d jh_eh_n_t_r_iy g_ih_v eh_m ao_l eh_n_t_r_iy
a;23;dying for a pass to your timeless affair;d_ay_ih_ng f_ao_r ah p_ae_s t_uw y_ao_r t_ay_m_l_ah_s ah_f_eh_r
a;24;make a concession ignore their transgressions;m_ey_k ah k_ah_n_s_eh_sh_ah_n ih_g_n_ao_r dh_eh_r t_r_ae_n_z_g_r_eh_sh_ah_n_z
b;25;raising a glass theyre unaware;r_ey_z_ih_ng ah g_l_ae_s dh_ey_r ah_n_ah_w_eh_r
c;27;so don-t sit there and tell me youre such an inspiration;s_ow d_ow_n_t s_ih_t dh_eh_r ah_n_d t_eh_l m_iy y_uw_r s_ah_ch ae_n ih_n_s_p_er_ey_sh_ah_n
c;28;youre a fake because it takes hard work and dedication;y_uw_r ah f_ey_k b_ih_k_ao_z ih_t t_ey_k_s hh_aa_r_d w_er_k ah_n_d d_eh_d_ah_k_ey_sh_ah_n
c;29;it makes me sick the thought of it your filthy exploitation;ih_t m_ey_k_s m_iy s_ih_k dh_ah th_ao_t ah_v ih_t y_ao_r f_ih_l_th_iy eh_k_s_p_l_oy_t_ey_sh_ah_n
d;30;what I would do if I were you (is) hide your face from me;w_ah_t ay w_uh_d d_uw ah_f ay w_er y_uw ih_z hh_ay_d y_ao_r f_ey_s f_r_ah_m m_iy
