Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;mountain cover;m_aw_n_t_ah_n k_ah_v_er
b;2;don-t look around;d_ow_n l_uh_k er_aw_n
c;3;cause Im never coming back;k_aa_z ay_m n_eh_v_er k_ah_m_ih_ng b_ae_k
d;4;its high time;ih_t_s hh_ay t_ay_m
h;5;you saw the last of me;y_uw s_ao dh_ah l_ae_s_t ah_v m_iy
i;7;you knew I was a wanderer;y_uw n_uw ay w_ah_z ah w_aa_n_d_er_er
e;8;id forgotten where to go;ay_d f_er_g_aa_t_ah_n w_eh_r t_uw g_ow
e;9;i had no place to lay my head to rest I had to go;ay hh_ae_d n_ow p_l_ey_s t_uw l_ey m_ay hh_eh_d t_uw r_eh_s_t ay hh_ae_d t_uw g_ow
b;11;don-t look around;d_ow_n_t l_uh_k er_aw_n_d
c;12;cause Im never coming back;k_aa_z ay_m n_eh_v_er k_ah_m_ih_ng b_ae_k
d;13;its high time;ih_t_s hh_ay t_ay_m
h;14;you saw the last of me;y_uw s_ao dh_ah l_ae_s_t ah_v m_iy
l;16;whoa-oh;w_hh_hh
d;17;she changed my mind;sh_iy ch_ey_n_jh_d m_ay m_ay_n_d
d;18;you know she changed my life;y_uw n_ow sh_iy ch_ey_n_jh_d m_ay l_ay_f
f;20;now Im working all day long;n_aw ay_m w_er_k_ih_ng ao_l d_ey l_ao_ng
m;21;im singing for my food;ay_m s_ih_ng_ih_ng f_ao_r m_ay f_uw_d
g;22;baby you know that Ive got everything I need;b_ey_b_iy y_uw n_ow dh_ae_t ay_v g_aa_t eh_v_r_iy_th_ih_ng ay n_iy_d
n;24;ive given all I can;ay_v g_ih_v_ah_n ao_l ay k_ah_n
h;25;the rest belongs to me;dh_ah r_eh_s_t b_ah_l_ao_ng_z t_uw m_iy
g;26;time was it didn-t matter just who I had to be;t_ay_m w_ah_z ih_t d_ih_d_n_t m_ae_t_er jh_ah_s_t hh_uw ay hh_ae_d t_uw b_iy
b;28;don-t look around;d_ow_n_t l_uh_k er_aw_n_d
c;29;cause Im never coming back;k_aa_z ay_m n_eh_v_er k_ah_m_ih_ng b_ae_k
d;30;its high time;ih_t_s hh_ay t_ay_m
h;31;you saw the last of me;y_uw s_ao dh_ah l_ae_s_t ah_v m_iy
l;33;whoa-oh;w_hh_hh
d;34;she changed my mind;sh_iy ch_ey_n_jh_d m_ay m_ay_n_d
d;35;you know she changed my life;y_uw n_ow sh_iy ch_ey_n_jh_d m_ay l_ay_f
b;37;ive got another woman now;ay_v g_aa_t ah_n_ah_dh_er w_uh_m_ah_n n_aw
f;38;don-t need you anymore;d_ow_n_t n_iy_d y_uw eh_n_iy_m_ao_r
o;39;now I think Ill turn my back and walk away from you;n_aw ay th_ih_ng_k ay_l t_er_n m_ay b_ae_k ah_n_d w_ao_k ah_w_ey f_r_ah_m y_uw
a;41;were livin in the country;w_iy_r l_ih_v_iy_n ih_n dh_ah k_ah_n_t_r_iy
g;42;doing everything we please;d_uw_ih_ng eh_v_r_iy_th_ih_ng w_iy p_l_iy_z
g;43;i don-t want you comin round and swirlin up a breeze;ay d_ow_n_t w_aa_n_t y_uw k_ow_m_ah_n r_aw_n_d ah_n_d s_w_er_l_iy_n ah_p ah b_r_iy_z
b;45;don-t look around;d_ow_n_t l_uh_k er_aw_n_d
c;46;cause Im never coming back;k_aa_z ay_m n_eh_v_er k_ah_m_ih_ng b_ae_k
d;47;its high time;ih_t_s hh_ay t_ay_m
h;48;you saw the last of me;y_uw s_ao dh_ah l_ae_s_t ah_v m_iy
h;50;whoa-oh;w_hh_hh
d;51;she changed my mind;sh_iy ch_ey_n_jh_d m_ay m_ay_n_d
d;52;you know she changed my life;y_uw n_ow sh_iy ch_ey_n_jh_d m_ay l_ay_f
