Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;soldiers;s_ow_l_jh_er_z
n;1;be all you can be;b_iy ao_l y_uw k_ae_n b_iy
a;2;this No Limit shit tho;dh_ah_s n_ow l_ih_m_ah_t sh_iy_t dh_ow
b;3;we in this for life;w_iy ih_n dh_ih_s f_ao_r l_ay_f
c;4;this not just a job baby;dh_ih_s n_ax_t jh_ah_s_t ah jh_oh_b b_ey_b_iy
n;5;this an adventure ya heard me;dh_ih_s ae_n ax_d_v_eh_n_ch_ax_r y_aa hh_er_d m_iy
d;7;now If you real keep it real;n_aw ah_f y_uw r_iy_l k_iy_p ih_t r_iy_l
a;8;but If you fake then you phony;b_ah_t ah_f y_uw f_ey_k dh_eh_n y_uw f_ow_n_iy
e;9;nigga;n_ih_g_ae
c;10;go join the navy;g_ow jh_oy_n dh_ah n_ey_v_iy
f;11;you can-t fuck with this army;y_uw k_ae_n_t f_ah_k w_ih_dh dh_ih_s aa_r_m_iy
d;13;master P;m_ae_s_t_er p_iy
g;14;i gave a couple niggas some tanks and I want-em back;ay g_ey_v ah k_ah_p_ah_l n_ih_g_ae_s s_ah_m t_ae_ng_k_s ah_n_d ay w_m_ae b_ae_k
g;15;nigga sent me some beats But I don-t want that;n_ih_g_ae s_eh_n_t m_iy s_ah_m b_iy_t_s b_ah_t ay d_ow_n_t w_aa_n_t dh_ae_t
h;16;in-89 I had a Benz You ain-t had a buck;iy_9_n ay hh_ae_d ah b_eh_n_z y_uw ey_n_t hh_ae_d ah b_ah_k
h;17;i bought your only fuckin house and your first fuckin truck;ay b_aa_t y_ao_r ow_n_l_iy f_ah_k_iy_n hh_aw_s ah_n_d y_ao_r f_er_s_t f_ah_k_iy_n t_r_ah_k
i;18;you pawn your rolley boy;y_uw p_ao_n y_ao_r r_aa_l_iy b_oy
g;19;oh you doin bad;ow y_uw d_uw_iy_n b_ae_d
g;20;stop trickin to them hoes and you wouldn-t be on your ass;s_t_aa_p t_r_ih_k_iy_n t_uw dh_eh_m hh_ow_z ah_n_d y_uw w_uh_d_ah_n_t b_iy aa_n y_ao_r ae_s
f;21;now When times got hard;n_aw w_eh_n t_ay_m_z g_aa_t hh_aa_r_d
e;22;you ran your mouth like a bitch;y_uw r_ae_n y_ao_r m_aw_th l_ay_k ah b_ih_ch
e;23;sold your soul to the devil When you ran with other cliques;s_ow_l_d y_ao_r s_ow_l t_uw dh_ah d_eh_v_ah_l w_eh_n y_uw r_ae_n w_ih_dh ah_dh_er k_l_ih_k_s
i;24;you ain-t no soldier boy;y_uw ey_n_t n_ow s_ow_l_jh_er b_oy
h;25;take that tat off your stomach;t_ey_k dh_ae_t t_ae_t ao_f y_ao_r s_t_ah_m_ah_k
n;26;nigga talkin bout He love me;n_ih_g_ae t_aa_k_ah_n b_aw_t hh_iy l_ah_v m_iy
h;27;but bitch You love my money;b_ah_t b_ih_ch y_uw l_ah_v m_ay m_ah_n_iy
e;28;now If greed come between me and my niggas;n_aw ah_f g_r_iy_d k_ah_m b_ah_t_w_iy_n m_iy ah_n_d m_ay n_ih_g_ae_s
a;29;may god bless his soul;m_ey g_aa_d b_l_eh_s hh_ih_z s_ow_l
n;30;and I hope he forgive me;ah_n_d ay hh_ow_p hh_iy f_er_g_ih_v m_iy
f;32;silkk The Shocker;s_ih_l_k_p dh_ah sh_aa_k_er
l;33;these fake niggas gon fall off;dh_iy_z f_ey_k n_ih_g_ae_s g_aa_n f_aa_l ao_f
o;34;we gon na be around for a minute;w_iy g_aa_n n_aa b_iy er_aw_n_d f_ao_r ah m_ih_n_ih_t
h;35;thats Why niggas shoot shots and run;dh_ae_t_s w_ay n_ih_g_ae_s sh_uw_t sh_aa_t_s ah_n_d r_ah_n
e;36;we stick around and finish;w_iy s_t_ih_k er_aw_n_d ah_n_d f_ih_n_ih_sh
p;37;now see me dogg;n_aw s_iy m_iy d_ah_g_b
o;38;im around to win it;ay_m er_aw_n_d t_uw w_ih_n ih_t
e;39;and I don-t fuck around with you niggas;ah_n_d ay d_ow_n_t f_ah_k er_aw_n_d w_ih_dh y_uw n_ih_g_ae_s
m;40;stop step the fuck away from around my Bentley;s_t_aa_p s_t_eh_p dh_ah f_ah_k ah_w_ey f_r_ah_m er_aw_n_d m_ay b_eh_n_t_l_iy
m;41;im bought to blow off these fake niggas head;ay_m b_aa_t t_uw b_l_ow ao_f dh_iy_z f_ey_k n_ih_g_ae_s hh_eh_d
e;42;sayin whats wrong with Slim;s_ey_iy_n w_ah_t_s r_ao_ng w_ih_dh s_l_ih_m
d;43;them niggas fake P;dh_eh_m n_ih_g_ae_s f_ey_k p_iy
m;44;thats Why theres No fuckin songs with them;dh_ae_t_s w_ay dh_eh_r_z n_ow f_ah_k_iy_n s_ao_ng_z w_ih_dh dh_eh_m
m;45;we put our money together;w_iy p_uh_t aw_r m_ah_n_iy t_ah_g_eh_dh_er
g;46;just like we started with crack;jh_ah_s_t l_ay_k w_iy s_t_aa_r_t_ah_d w_ih_dh k_r_ae_k
b;47;we Let a couple niggas shine;w_iy l_eh_t ah k_ah_p_ah_l n_ih_g_ae_s sh_ay_n
g;48;we bought to take it back;w_iy b_aa_t t_uw t_ey_k ih_t b_ae_k
e;49;you know its mics Now nigga;y_uw n_ow ih_t_s m_ih_k_s n_aw n_ih_g_ae
g;50;we started with gats;w_iy s_t_aa_r_t_ah_d w_ih_dh g_ae_t_s
d;51;let a nigga play me on the streets;l_eh_t ah n_ih_g_ae p_l_ey m_iy aa_n dh_ah s_t_r_iy_t_s
g;52;so dogg I ain-t gon na start with this rap;s_ow d_ah_g_b ay ey_n_t g_aa_n n_aa s_t_aa_r_t w_ih_dh dh_ih_s r_ae_p
a;53;gon na Let them fake niggas go;g_aa_n n_aa l_eh_t dh_eh_m f_ey_k n_ih_g_ae_s g_ow
n;54;thats how we gon na settle down;dh_ae_t_s hh_aw w_iy g_aa_n n_aa s_eh_t_ah_l d_aw_n
g;55;if we hustle we stil be rich bitch if we never rap;ah_f w_iy hh_ah_s_ah_l w_iy s_t_ih_l b_iy r_ih_ch b_ih_ch ah_f w_iy n_eh_v_er r_ae_p
l;57;p Talking till the end of the song;p_iy t_ao_k_ih_ng t_ih_l dh_ah eh_n_d ah_v dh_ah s_ao_ng
