Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
g;0;so its over I didn-t realize;s_ow ih_t_s ow_v_er ay d_ih_d_n_t r_ia_l_ay_z
a;1;its so much colder;ih_t_s s_ow m_ah_ch k_ow_l_d_er
g;2;but it was no surprise;b_ah_t ih_t w_ah_z n_ow s_ax_p_r_ay_z
h;3;did you ever;d_ih_d y_uw eh_v_er
i;4;get to know me;g_eh_t t_uw n_ow m_iy
b;5;cause it has never been so plain to see;k_aa_z ih_t hh_ah_z n_eh_v_er b_ih_n s_ow p_l_ey_n t_uw s_iy
i;6;when you say you won-t forget me;w_eh_n y_uw s_ey y_uw w_ow_n_t f_ax_g_eh_t m_iy
c;7;i can tell you thats not true;ay k_ah_n t_eh_l y_uw dh_ae_t_s n_ax_t t_r_uw
i;8;cause every day since you left me;k_aa_z eh_v_er_iy d_ey s_ih_n_s y_uw l_eh_f_t m_iy
l;9;ive thought less and less of you;ay_v th_ao_t l_eh_s ah_n_d l_eh_s ah_v y_uw
b;10;and Ive worn out all the reasons;ah_n_d ay_v w_ao_r_n aw_t ao_l dh_ah r_iy_z_ah_n_z
d;11;to keep on knocking at your door;t_uw k_iy_p aa_n n_aa_k_ih_ng ae_t y_ao_r d_ao_r
b;12;could be the changing of the seasons;k_uh_d b_iy dh_ah ch_ey_n_jh_ih_ng ah_v dh_ah s_iy_z_ah_n_z
d;13;but I don-t love you anymore;b_ah_t ay d_ow_n_t l_ah_v y_uw eh_n_iy_m_ao_r
a;14;the door (is) open;dh_ah d_ao_r ih_z ow_p_ah_n
i;15;you whisper to me;y_uw w_ih_s_p_er t_uw m_iy
a;16;(as) you stood frozen;ae_z y_uw s_t_uh_d f_r_ow_z_ah_n
i;17;deep on certainty;d_iy_p aa_n s_er_t_ah_n_t_iy
a;18;i hope that you know;ay hh_ow_p dh_ae_t y_uw n_ow
e;19;what I am thinking;w_ah_t ay ae_m th_ih_ng_k_ah_ng
a;20;before you go;b_ah_f_ao_r y_uw g_ow
e;21;with your heart sinking;w_ih_dh y_ao_r hh_aa_r_t s_ih_ng_k_ih_ng
i;22;when you say you won-t forget me;w_eh_n y_uw s_ey y_uw w_ow_n_t f_ax_g_eh_t m_iy
c;23;well I can tell you thats not true;w_eh_l ay k_ah_n t_eh_l y_uw dh_ae_t_s n_ax_t t_r_uw
i;24;cause every day since you left me;k_aa_z eh_v_er_iy d_ey s_ih_n_s y_uw l_eh_f_t m_iy
l;25;ive thought less and less of you;ay_v th_ao_t l_eh_s ah_n_d l_eh_s ah_v y_uw
b;26;and Ive worn out all the reasons;ah_n_d ay_v w_ao_r_n aw_t ao_l dh_ah r_iy_z_ah_n_z
d;27;to keep on knocking at your door;t_uw k_iy_p aa_n n_aa_k_ih_ng ae_t y_ao_r d_ao_r
b;28;could be the changing of the seasons;k_uh_d b_iy dh_ah ch_ey_n_jh_ih_ng ah_v dh_ah s_iy_z_ah_n_z
d;29;but I don-t love you anymore;b_ah_t ay d_ow_n_t l_ah_v y_uw eh_n_iy_m_ao_r
d;30;anymore;eh_n_iy_m_ao_r
d;31;anymore;eh_n_iy_m_ao_r
f;32;you say come back and spend the night;y_uw s_ey k_ah_m b_ae_k ah_n_d s_p_eh_n_d dh_ah n_ay_t
f;33;come back and spend the night;k_ah_m b_ae_k ah_n_d s_p_eh_n_d dh_ah n_ay_t
i;34;with me;w_ih_dh m_iy
f;35;you say come back and spend the night;y_uw s_ey k_ah_m b_ae_k ah_n_d s_p_eh_n_d dh_ah n_ay_t
f;36;come back and spend the night;k_ah_m b_ae_k ah_n_d s_p_eh_n_d dh_ah n_ay_t
i;37;with me;w_ih_dh m_iy
f;38;you say come back and spend the night;y_uw s_ey k_ah_m b_ae_k ah_n_d s_p_eh_n_d dh_ah n_ay_t
f;39;come back and spend the night;k_ah_m b_ae_k ah_n_d s_p_eh_n_d dh_ah n_ay_t
i;40;with me;w_ih_dh m_iy
f;41;they say come back and spend the night;dh_ey s_ey k_ah_m b_ae_k ah_n_d s_p_eh_n_d dh_ah n_ay_t
f;42;come back and spend the night;k_ah_m b_ae_k ah_n_d s_p_eh_n_d dh_ah n_ay_t
i;43;with me;w_ih_dh m_iy
i;44;when you say you won-t forget me;w_eh_n y_uw s_ey y_uw w_ow_n_t f_ax_g_eh_t m_iy
c;45;i can tell you thats not true;ay k_ah_n t_eh_l y_uw dh_ae_t_s n_ax_t t_r_uw
i;46;cause every day since you left me;k_aa_z eh_v_er_iy d_ey s_ih_n_s y_uw l_eh_f_t m_iy
l;47;ive thought less and less of you;ay_v th_ao_t l_eh_s ah_n_d l_eh_s ah_v y_uw
b;48;and Ive worn out all the reasons;ah_n_d ay_v w_ao_r_n aw_t ao_l dh_ah r_iy_z_ah_n_z
d;49;to keep on knocking at your door;t_uw k_iy_p aa_n n_aa_k_ih_ng ae_t y_ao_r d_ao_r
b;50;could be the changing of the seasons;k_uh_d b_iy dh_ah ch_ey_n_jh_ih_ng ah_v dh_ah s_iy_z_ah_n_z
g;51;but I don-t love you;b_ah_t ay d_ow_n_t l_ah_v y_uw
d;52;anymore;eh_n_iy_m_ao_r
