Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
h;0;youre the only girl;y_uw_r dh_ah ow_n_l_iy g_er_l
a;1;i kissed this year;ay k_ih_s_t dh_ih_s y_ih_r
i;2;and now its june and;ah_n_d n_aw ih_t_s jh_uw_n ah_n_d
a;3;youre still here;y_uw_r s_t_ih_l hh_ih_r
b;5;but since the end of may;b_ah_t s_ih_n_s dh_ah eh_n_d ah_v m_ey
b;6;youve been drifting away;y_uw_v b_ih_n d_r_ih_f_t_ih_ng ah_w_ey
c;7;youve always felt so far;y_uw_v ao_l_w_ey_z f_eh_l_t s_ow f_aa_r
b;8;move away forget my name;m_uw_v ah_w_ey f_ax_g_eh_t m_ay n_ey_m
c;9;in the summer youll be gone;ih_n dh_ah s_ah_m_er y_uw_l b_iy g_ao_n
d;11;but you could prove me wrong;b_ah_t y_uw k_uh_d p_r_uw_v m_iy r_ao_ng
e;12;i don-t want to be right this time;ay d_ow_n_t w_aa_n_t t_uw b_iy r_ay_t dh_ih_s t_ay_m
d;13;prove me wrong;p_r_uw_v m_iy r_ao_ng
e;14;i don-t want to be right tonight;ay d_ow_n_t w_aa_n_t t_uw b_iy r_ay_t t_ah_n_ay_t
f;16;i know I always care too much;ay n_ow ay ao_l_w_ey_z k_eh_r t_uw m_ah_ch
f;17;its only been a couple of months;ih_t_s ow_n_l_iy b_ih_n ah k_ah_p_ah_l ah_v m_ah_n_th_s
a;18;but Im so scared youll leave me here;b_ah_t ay_m s_ow s_k_eh_r_d y_uw_l l_iy_v m_iy hh_ih_r
g;19;having fun while I stay home;hh_ae_v_ih_ng f_ah_n w_ay_l ay s_t_ey hh_ow_m
a;20;you won-t care that I need you here;y_uw w_ow_n_t k_eh_r dh_ae_t ay n_iy_d y_uw hh_ih_r
g;21;spend the winter all alone;s_p_eh_n_d dh_ah w_ih_n_t_er ao_l ah_l_ow_n
